arquivo_fonte,tipo_resposta,question_id,question,expected_question,context,llm_answer
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1508,Em que ambiente tectônico ocorreu a sedimentação do Grupo Areado?,"distensional, provável reflexo intracontinental do quebramento do Supercontinente Gondwana",,"A sedimentação do Grupo Areado ocorreu em ambiente tectônico distensional, reflexo intracontinental do quebramento do Supercontinente Gondwana."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1508,Em que ambiente tectônico ocorreu a sedimentação do Grupo Areado?,"distensional, provável reflexo intracontinental do quebramento do Supercontinente Gondwana",,"A sedimentação do Grupo Areado ocorreu em um ambiente tectônico distensional, reflexo intracontinental do quebramento do supercontinente Gondwana."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1542,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,as seções sísmicas disponíveis,,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens é a **baixa resolução das seções sísmicas disponíveis**.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1542,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,as seções sísmicas disponíveis,,O que não permite discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens é o baixo conteúdo de resolução das seções sísmicas disponíveis.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1543,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a,,As duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos são a 4ª e a 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1543,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a,,As duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos são a 4ª e a 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1544,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?",intensa halocinese,,"A principal dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp, foi a intensa halocinese no intervalo estratigráfico analisado, somada à baixa resolução das seções sísmicas disponíveis, o que dificultou a identificação e correlação dos padrões de terminação dos refletores."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1544,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?",intensa halocinese,,"A principal dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido DLP, foi causada pela intensa halocinese no intervalo estratigráfico e pela baixa resolução das seções sísmicas disponíveis. Isso impediu o reconhecimento adequado dos padrões de terminação dos refletores, essenciais para correlações estratigráficas confiáveis."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1547,O que as seções sísmicas disponíveis não permitiram discriminar?,padrões de terminação de refletores sísmicos,,As seções sísmicas disponíveis não permitiram discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1547,O que as seções sísmicas disponíveis não permitiram discriminar?,padrões de terminação de refletores sísmicos,,As seções sísmicas disponíveis não permitiram discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1552,O que as seções sísmicas disponíveis não permitem discriminar?,padrões de terminação de refletores sísmicos,,As seções sísmicas disponíveis não permitem discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1552,O que as seções sísmicas disponíveis não permitem discriminar?,padrões de terminação de refletores sísmicos,,As seções sísmicas disponíveis não permitem discriminar padrões de terminação de refletores sísmicos de 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1555,O que foi dificultado para traçar sequências de alta frequência?,rastreamento dos refletores e marcadores,,"O rastreamento difícil dos refletores e marcadores entre rollovers, principalmente devido à intensa halocinese e à baixa resolução das seções sísmicas, dificultou o traçamento de sequências de alta frequência."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1555,O que foi dificultado para traçar sequências de alta frequência?,rastreamento dos refletores e marcadores,,"O rastreamento dos refletores e marcadores foi dificultado pela intensa halocinese e pela baixa resolução das seções sísmicas disponíveis, inviabilizando a identificação clara de superfícies que delimitam sequências de alta frequência. Além disso, descontinuidades erosivas não ocorrem de forma cíclica nos poços analisados, impossibilitando seu uso como limites dessas sequências."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1556,Quais são os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A?,"Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999)",,"Os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A foram: seguir a Moderna Estratigrafia (conforme Catuneanu, Hunt & Tucker, VanWagoner, Galloway, Posamentier & Allen), priorizando superfícies transgressivas ou de afogamento sobre os carbonatos de plataforma como limites de parassequências, devido à dificuldade de rastreamento de refletores, baixa resolução sísmica e ausência de descontinuidades erosivas cíclicas nos poços analisados."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1556,Quais são os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A?,"Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999)",,"Os preceitos utilizados para a aplicação de um arcabouço estratigráfico de alta frequência na Sequência A seguem a Moderna Estratigrafia (Catuneanu et al., Hunt e Tucker, VanWagoner et al., Galloway, Posamentier e Allen). Devido à dificuldade de rastrear refletores sísmicos e marcadores por halocinese e baixa resolução sísmica, bem como à ausência de descontinuidades erosivas cíclicas nos poços, optou-se por delimitar parassequências usando superfícies transgressivas ou de afogamento sobre os carbonatos de plataforma."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1557,Por que a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada?,"pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese",,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada pelo difícil rastreamento dos refletores e marcadores sísmicos devido à intensa halocinese, pela baixa resolução das seções sísmicas, e pela ausência de descontinuidades erosivas cíclicas nos poços analisados, impossibilitando a identificação confiável de superfícies de alta frequência."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1557,Por que a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada?,"pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese",,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada devido ao difícil rastreamento dos refletores e marcadores de um rollover para outro, sobretudo por intensa halocinese, além da baixa resolução das seções sísmicas disponíveis, que não permitiu identificar padrões de terminação de refletores nas ordens desejadas. Também, as descontinuidades erosivas observadas não foram cíclicas e não puderam ser usadas como superfícies delimitadoras de sequências de alta frequência."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1558,O que as seções sísmicas disponíveis não apresentam para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,conteúdo de resolução suficientemente alto,,As seções sísmicas disponíveis não apresentam resolução suficientemente alta para permitir discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1558,O que as seções sísmicas disponíveis não apresentam para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,conteúdo de resolução suficientemente alto,,As seções sísmicas disponíveis não apresentam resolução suficientemente alta para permitir discriminar padrões de terminação de refletores sísmicos na 4ª e 5ª ordens.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1559,Por que as descontinuidades erosivas registradas nos canais incisos não puderam ser utilizadas como superfícies delimitadoras de sequências de alta frequência?,"não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência",,"As descontinuidades erosivas registradas nos canais incisos não puderam ser utilizadas como superfícies delimitadoras de sequências de alta frequência porque, nos poços analisados, elas não ocorrem de forma cíclica, ou seja, não apresentam repetição sistemática que permita sua correlação como limites de sequências de alta frequência."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1559,Por que as descontinuidades erosivas registradas nos canais incisos não puderam ser utilizadas como superfícies delimitadoras de sequências de alta frequência?,"não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência",,"As descontinuidades erosivas registradas nos canais incisos não puderam ser utilizadas como superfícies delimitadoras de sequências de alta frequência porque, nos poços analisados, essas descontinuidades não ocorrem de forma cíclica, impossibilitando sua correlação como limites de sequência."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1560,"O que foi utilizado como limites de parassequências, compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva?",as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,,Foram utilizadas as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma como limites de parassequências.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1560,"O que foi utilizado como limites de parassequências, compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva?",as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,,"Foram utilizadas as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma como limites de parassequências, compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1562,O que dificultou a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A?,"o difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese",,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada pelo difícil rastreamento dos refletores e marcadores, principalmente devido à intensa halocinese e à baixa resolução das seções sísmicas, que não permite discriminar padrões de terminação de refletores em ordens superiores. Além disso, as descontinuidades erosivas nos poços analisados não ocorrem de forma cíclica, dificultando sua utilização como superfícies delimitadoras."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1562,O que dificultou a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A?,"o difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese",,"A utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada principalmente por três fatores: (1) o difícil rastreamento de refletores e marcadores sísmicos entre rollovers, devido à intensa halocinese; (2) a baixa resolução das seções sísmicas, que impediu a identificação de padrões de terminação de refletores das 4ª e 5ª ordens; e (3) a ausência de descontinuidades erosivas cíclicas nos testemunhos e perfis de poços, inviabilizando a delimitação de sequências de alta frequência por métodos tradicionais."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1563,O que poderia auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base?,padrões de terminação de refletores sísmicos na 4a e 5a ordens,,"Padrões de terminação de refletores sísmicos, se perceptíveis, poderiam auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1563,O que poderia auxiliar na determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base?,padrões de terminação de refletores sísmicos na 4a e 5a ordens,,"A determinação das principais superfícies estratigráficas correlativas às flutuações do nível de base poderia ser auxiliada pela identificação de padrões de terminação de refletores sísmicos (quando disponíveis em alta resolução) e pelo uso de superfícies transgressivas ou de afogamento que recobrem carbonatos de plataforma, utilizadas como limites de parassequências."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1564,O que não ocorrem de forma cíclica nos poços analisados?,descontinuidades erosivas registradas nos canais incisos,,As descontinuidades erosivas registradas nos canais incisos não ocorrem de forma cíclica nos poços analisados.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1564,O que não ocorrem de forma cíclica nos poços analisados?,descontinuidades erosivas registradas nos canais incisos,,O que não ocorre de forma cíclica nos poços analisados são as descontinuidades erosivas registradas nos canais incisos.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1565,O que foram usadas como limites de parassequências?,superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,,Foram usadas as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma como limites de parassequências.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1565,O que foram usadas como limites de parassequências?,superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,,Foram usadas as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma como limites de parassequências.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1566,Qual é a parte mais superior da Formação Pendência?,a Seqüência K40,,A parte mais superior da Formação Pendência é a Seqüência K40.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1566,Qual é a parte mais superior da Formação Pendência?,a Seqüência K40,,A parte mais superior da Formação Pendência é a Seqüência K40.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1568,Qual sistema é o limite proximal de ocorrência da Seqüência K40?,sistema de falhas de Pescada,,O limite proximal de ocorrência da Seqüência K40 é o sistema de falhas de Pescada.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1568,Qual sistema é o limite proximal de ocorrência da Seqüência K40?,sistema de falhas de Pescada,,O limite proximal de ocorrência da Seqüência K40 é o sistema de falhas de Pescada.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1569,Quando começa a deposição da megasseqüência proto-oceânica?,Neo-aptiano,,A deposição da megassequência proto-oceânica começa a partir do Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1569,Quando começa a deposição da megasseqüência proto-oceânica?,Neo-aptiano,,A deposição da megassequência proto-oceânica começa a partir do Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1571,Em que período começa a deposição da megasseqüência proto - oceânica?,Neo-aptiano,,A deposição da megassequência proto-oceânica começa no período Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1571,Em que período começa a deposição da megasseqüência proto - oceânica?,Neo-aptiano,,A deposição da megassequência proto-oceânica começa no Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1572,Qual é a direção geral do sistema de falhas de Pescada?,WNW-ESE,,A direção geral do sistema de falhas de Pescada é WNW-ESE.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1572,Qual é a direção geral do sistema de falhas de Pescada?,WNW-ESE,,A direção geral do sistema de falhas de Pescada é WNW-ESE (oestenoroeste–estesudeste).
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1573,Quais são os materiais da Seqüência K40?,arenitos grossos e pelitos,,"Os materiais da Seqüência K40 são arenitos grossos e pelitos, formados em um sistema flúvio-deltaico-lacustrino, com preenchimento sedimentar dominado por leques aluviais, sistemas fluviais de alta energia e bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1573,Quais são os materiais da Seqüência K40?,arenitos grossos e pelitos,,"Os materiais da Seqüência K40 são arenitos grossos e pelitos formados em sistema flúvio-deltaico-lacustrino, além de leques aluviais e, localmente, bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1574,O que está geneticamente relacionado à atividade da Seqüência K40?,aumento da taxa de subsidência,,A atividade da Seqüência K40 está geneticamente relacionada ao aumento da taxa de subsidência no final da fase de rifteamento da bacia.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1574,O que está geneticamente relacionado à atividade da Seqüência K40?,aumento da taxa de subsidência,,"A atividade da Seqüência K40 está geneticamente relacionada ao aumento da taxa de subsidência no final da fase de rifteamento da bacia, associado à atividade da Falha de Pescada."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1577,Quais são as duas rochas que constituem a Seqüência K40?,arenitos grossos e pelitos,,As duas rochas que constituem a Seqüência K40 são **arenitos grossos** e **pelitos**.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1577,Quais são as duas rochas que constituem a Seqüência K40?,arenitos grossos e pelitos,,As duas rochas que constituem a Seqüência K40 são arenitos grossos e pelitos.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1579,A que está geneticamente relacionada a atividade da Seqüência K40?,um aumento da taxa de subsidência,,A atividade da Seqüência K40 está geneticamente relacionada a um aumento da taxa de subsidência no final da fase de rifteamento da bacia.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1579,A que está geneticamente relacionada a atividade da Seqüência K40?,um aumento da taxa de subsidência,,"A atividade da Seqüência K40 está geneticamente relacionada ao aumento da taxa de subsidência no final da fase de rifteamento da bacia, associado à atividade tectônica das falhas de Pescada."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1580,O que constitui a parte mais superior da Formação Pendência?,A Seqüência K40,,"A parte mais superior da Formação Pendência é constituída pela Seqüência K40, formada por arenitos grossos e pelitos de um sistema flúvio-deltaico-lacustrino."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1580,O que constitui a parte mais superior da Formação Pendência?,A Seqüência K40,,A parte mais superior da Formação Pendência é constituída pela Seqüência K40.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1582,O que preenche o sistema de falhas de Pescada?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia",,"O sistema de falhas de Pescada é preenchido por sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1582,O que preenche o sistema de falhas de Pescada?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia",,"O sistema de falhas de Pescada é preenchido por sedimentos depositados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1583,Qual é a unidade litoestratigráfica correspondente à seção de rochas dominada por sistemas deposicionais continentais?,Formação Pescada,,A unidade litoestratigráfica correspondente à seção de rochas dominada por sistemas deposicionais continentais é a **Formação Pescada**.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1583,Qual é a unidade litoestratigráfica correspondente à seção de rochas dominada por sistemas deposicionais continentais?,Formação Pescada,,A unidade litoestratigráfica correspondente à seção de rochas dominada por sistemas deposicionais continentais é a Formação Pescada.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1584,Quando inicia-se a deposição da megasseqüência proto-oceânica?,A partir do Neo-aptiano,,A deposição da megassequência proto-oceânica inicia-se a partir do Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1584,Quando inicia-se a deposição da megasseqüência proto-oceânica?,A partir do Neo-aptiano,,A deposição da megassequência proto-oceânica inicia-se no início do Neo-aptiano.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1585,Qual é a direção geral das falhas de Pescada?,direção geral WNW-ESE,,A direção geral das falhas de Pescada é WNW-ESE (oeste-noroeste para leste-sudeste).
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1585,Qual é a direção geral das falhas de Pescada?,direção geral WNW-ESE,,A direção geral das falhas de Pescada é WNW-ESE (oeste-noroeste a leste-sudeste).
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1586,O que é a Seqüência K40?,"A Seqüência K40 é constituída por uma cunha clástica sintectônica, reconhecida inicialmente no bloco baixo da Falha de Pescada, cuja atividade está geneticamente relacionada a um aumento da taxa de subsidência no final da fase de rifteamento da bacia.",,"A Seqüência K40 é a parte superior da Formação Pendência, composta por arenitos grossos e pelitos de um sistema flúvio-deltaico-lacustrino, formando uma cunha clástica sintectônica associada à atividade da Falha de Pescada durante o final da fase de rifteamento da bacia."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1586,O que é a Seqüência K40?,"A Seqüência K40 é constituída por uma cunha clástica sintectônica, reconhecida inicialmente no bloco baixo da Falha de Pescada, cuja atividade está geneticamente relacionada a um aumento da taxa de subsidência no final da fase de rifteamento da bacia.",,"A Seqüência K40 é a parte mais superior da Formação Pendência, composta por arenitos grossos e pelitos de origem flúvio-deltaico-lacustrina. Trata-se de uma cunha clástica sintectônica, reconhecida no bloco baixo da Falha de Pescada, relacionada ao aumento da subsidência no final da fase de rifteamento da bacia."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1587,Quais são os sistemas deposicionais continentais que preenchem o sedimentar da Seqüência K40?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos.",,"Os sistemas deposicionais continentais que preenchem o sedimentar da Seqüência K40 são leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1587,Quais são os sistemas deposicionais continentais que preenchem o sedimentar da Seqüência K40?,"sistemas deposicionais continentais, dominados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos.",,"Os sistemas deposicionais continentais que preenchem o sedimentar da Seqüência K40 são dominados por leques aluviais e sistemas fluviais de alta energia, com bancos carbonáticos restritos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1588,Qual é a unidade litoestratigráfica que corresponde à seção de rochas da Seqüência K40?,Formação Pescada,,A unidade litoestratigráfica que corresponde à seção de rochas da Seqüência K40 é a **Formação Pescada**.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1588,Qual é a unidade litoestratigráfica que corresponde à seção de rochas da Seqüência K40?,Formação Pescada,,A unidade litoestratigráfica que corresponde à seção de rochas da Seqüência K40 é a Formação Pescada.
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,rag,1632,O que causou o processo de dobramento por deslizamento flexural?,anisotropia mecânica,,"O processo de dobramento por deslizamento flexural foi causado pela anisotropia mecânica entre as camadas, com a deformação concentrando-se em níveis de folhelhos e siltitos intercalados a arenitos."
resultados/petrobras-4-1-com-ontologia-embeddingfirst/batch_0af85b3b-8717-41bf-bb6e-81ad74294f65-completo.csv,graphrag,1632,O que causou o processo de dobramento por deslizamento flexural?,anisotropia mecânica,,"O processo de dobramento por deslizamento flexural foi causado pela anisotropia mecânica entre as camadas, com a deformação concentrando-se em níveis de folhelhos e siltitos intercalados a arenitos."
