question_id,question,expected_answer,answer,source_file,error
1446,O que foi adotado para identificar a constância dos reservatórios?,a subdivisão em zonas produtoras diferenciadas,Adotou-se o coeficiente de variação (CV) das séries temporais de níveis/volumes dos reservatórios como indicador de constância: reservatórios com CV abaixo do limiar pré‑estabelecido foram considerados constantes.,input\georegis\dataset.json,
1449,Qual é o tamanho da coluna de hidrocarbonetos constatada?,255 m,"Não dá para responder sem contexto. Informe o local/poço/relatório ou o dado medido. Em geral a coluna de hidrocarbonetos é expressa em metros (m) ou pés (ft) e pode variar muito — em reservatórios costuma ser décimos a dezenas de metros; em derrames superficiais, micrômetros a centímetros. Qual caso você quer?",input\georegis\dataset.json,
1451,Qual foi o valor preditivo de porosidade previsto?,7%,"Não tenho o contexto nem os dados para responder. Qual predição você quer (poço/amostra/linha do arquivo/modelo)? Se quiser, envie o ID ou trecho da tabela; caso contrário, verifique na sua tabela a coluna chamada porosidade_prevista / porosity_predicted / phi_pred (normalmente em fração 0–1 ou em %). Exemplo rápido em Python para CSV: import pandas as pd df = pd.read_csv('dados.csv') df.loc[df['ID']=='SEU_ID', 'porosidade_prevista'] Diga qual arquivo/ID ou cole o trecho e eu recupero o valor.",input\georegis\dataset.json,
1454,O que a PETROBRÁS descobriu com o poço pioneiro 1 - PRS - 4?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Não encontrei registro de uma descoberta da Petrobras identificada exatamente como ""poço pioneiro 1 - PRS - 4"". Pode ser uma sigla ou numeração diferente da usada em documentos públicos. Se você tiver o nome da bacia, do campo, o ano da perfuração ou outra grafia da designação (por exemplo PRS4, 1-PRS-4, 1PRS-4), informe que eu tento ajudar melhor. Para checar agora, consulte também os comunicados da Petrobras e os boletins/relatórios da ANP, que documentam descobertas e poços pioneiros.",input\georegis\dataset.json,
1456,Onde as rochas do reservatório de Tubarão se encontram?,Guarujá Inferior,"Você pode especificar a que “reservatório de Tubarão” se refere — um campo petrolífero, um aquífero/represa, ou a uma formação geológica chamada Tubarão? Com isso respondo com precisão.",input\georegis\dataset.json,
1458,Qual foi o valor preditivo de porosidade?,7%,"Não tenho dados suficientes para informar um ""valor preditivo de porosidade"". Você quer dizer: - Valor preditivo positivo (VPP) ou negativo (VPN) de uma classificação, ou - O valor predito (ex.: % de porosidade) de um modelo numérico? Se for VPP/VPN, envie a matriz de confusão (TP, FP, TN, FN). Fórmulas: - VPP = TP / (TP + FP) - VPN = TN / (TN + FN) Se for o valor predito de porosidade, envie os resultados do modelo (saídas previstas ou média/mediana) e eu calculo/interpretarei.",input\georegis\dataset.json,
1464,O que a continuidade do processo de exploração permitiu identificar a constância?,reservatórios,"A continuidade do processo de exploração permitiu identificar constâncias nos padrões observáveis — isto é, regularidades e invariantes que se repetem ao longo do tempo ou em diferentes condições. Em prática, isso significa reconhecer: - variáveis que permanecem estáveis (constantes) diante de mudanças; - tendências ou comportamentos recorrentes; - relações causais ou funcionais persistentes; - propriedades físicas ou medições que não variam significativamente. Por que isso ocorre: observações contínuas reduzem ruído e anomalias, permitindo distinguir variações pontuais de verdadeiras regularidades. Conclusão: a continuidade tornou possível detectar o que é estável e previsível no sistema estudado.",input\georegis\dataset.json,
1468,A que profundidade foram identificadas as rochas-reservatório do Campo de Tubarão?,a partir de -4 540 m,"Não disponho de informação suficiente sobre qual ""Campo de Tubarão"" você se refere. Informe a localização (bacia/estado/país) ou a fonte/operadora para que eu possa responder com a profundidade identificada das rochas‑reservatório.",input\georegis\dataset.json,
1469,Qual foi a coluna de hidrocarbonetos constatada no Campo de Tubarão?,255 m,"Qual ""Campo de Tubarão"" você quer dizer (país, bacia ou operador)? Existem vários campos com esse nome. Sem essa informação não posso informar a coluna de hidrocarbonetos constatada. Se preferir, diga também se quer a coluna em metros de espessura, o tipo de fluido (gás/óleo/condensado) ou a fonte (relatório da ANP, comunicado da petroleira, artigo técnico). Posso então procurar a informação ou indicar onde encontrá‑la.",input\georegis\dataset.json,
1471,"Quais códigos foram utilizados para os reservatórios da porção superior, média e inferior da acumulação no Campo de Tubarão?","B1, B2 e B3","Não tenho acesso a documentos externos, por isso não sei quais códigos específicos foram usados nesse caso. Pode dizer de qual fonte/sistema você está falando (por exemplo: relatório da operadora, planilha de reservatórios, base de poços, SIG) ou colar aqui a tabela/trecho onde aparecem os códigos? Com isso eu extraio e informo exatamente os códigos para a porção superior, média e inferior.",input\georegis\dataset.json,
1473,Em que profundidade foi identificada a seqüência carbonática Guarujá Inferior?,-4 540 m,"Depende do poço e da bacia. A profundidade da sequência carbonática Guarujá Inferior varia conforme a localização e o referencial (md, tvd, msd). Informe a bacia ou o nome do poço (e o referencial desejado) que eu busco/forneço a profundidade específica.",input\georegis\dataset.json,
1474,Qual é a extensão da coluna de hidrocarbonetos encontrada no Campo de Tubarão?,255 m,"Preciso de mais detalhes para responder com precisão. Por ""Campo de Tubarão"" você se refere a qual local/poço (bacia, concessão, nome do poço)? E por ""extensão da coluna de hidrocarbonetos"" quer dizer a espessura vertical (metros) ou a extensão areal (km²)? Informe esses dados ou forneça a referência que você está usando.",input\georegis\dataset.json,
1475,Quais são os valores preditivos de porosidade para as rochas-reservatório do Campo de Tubarão?,em torno de 7%,"Não tenho acesso a dados específicos do Campo de Tubarão, então não posso fornecer valores preditivos exatos para as suas rochas‑reservatório. Posso, porém, dizer diretamente o que normalmente se usa e quais faixas típicas esperar, além de como obter uma predição confiável: Valores típicos (faixas gerais por litologia) - Arenitos reservoir comuns: ~10–25% porosidade total; arenitos bem cementados 5–12%; arenitos pouco compactados/turbidíticos podem chegar 20–30%. - Carbonatos (limestones/framestones): muito variáveis, ~3–20% (porosidade intergranular baixa; vuggy/fractured podem exceder 20%). - Argilas/folhelhos: porosidade total alta em medidas de laboratório, mas porosidade efetiva/reservoir geralmente <5–10%. - Concretos ou calcários dolomíticos alterados: 10–25% se altamente dolomitizados/fraturados. Como predizer com precisão (passos práticos) 1. Reunir dados: porosidade de núcleo (laboratório), permeabilidade, logs de poço (density, sonic, neutron, NMR), cortes de testemunho, imagens de poço, litologia e profundidade. 2. Calibrar logs com núcleo: ajustar curvas de porosidade (density, neutron, sonic) com medidas de laboratório para obter equações de interpretação. 3. Usar NMR para distinguir porosidade efetiva/irreversível e estimar distribuição de tamanhos de poros. 4. Incorporar modelo de facies/diagenético (diaclasamento, cimentação, compactação, dolomitização) para variar porosidade espacialmente. 5. Construir modelo geoestatístico/estadístico (krigagem, simuladores estocásticos) para prever porosidade entre poços e quantificar incerteza. 6. Validar com poços adicionais e atualizar. Regra prática de incerteza - Sem núcleo e sem NMR, incerteza típica ±3–8 por cento absoluta. - Com núcleo calibrado e NMR, incerteza pode cair para ±1–3% absoluta. Se quiser, posso: - Ajudar a estimar porosidade preditiva se você fornecer logs, medidas de núcleo e litologia; ou - Montar um fluxo de trabalho detalhado para a predição no seu caso. Quer enviar dados (ex.: logs density/neutron/sonic, resultados de núcleo, litologia) para eu estimar valores preditivos mais precisos?",input\georegis\dataset.json,
1476,Como os reservatórios do Campo de Tubarão foram subdivididos?,"Utilizaram-se os códigos B1, B2 e B3,","Não sei a que “Campo de Tubarão” específico você se refere, mas em campos petrolíferos em geral os reservatórios costumam ser subdivididos das seguintes formas e por estes critérios: - Por unidades estratigráficas/horizontes: camadas ou níveis geológicos distintos (ex.: intervalos arenosos A, B, C). - Por compartimentos estruturais: blocos separados por falhas ou dobras que interrompem a comunicação de fluidos. - Por unidades de fluxo/petrofísicas: zonas com propriedades de porosidade/permeabilidade semelhantes (flow units ou reservoir units). - Por zonas de pagamento (pay zones): intervalos economicamente produtivos identificados em poços. - Por comportamento dinâmico: unidades de pressão ou de comunicação hidráulica definidas por testes de pressão e análise de produção. - Por facies depositacionais: variações laterais de rocha (por exemplo canais, lobos turbidíticos, carbonatos) que afetam a continuidade e conectividade. Os critérios práticos usados para definir essas subdivisões são: continuidade geológica (sísmica e de poço), petrofísica (logs e núcleo), testes de pressão/produção e interpretação sísmica. Se você quer a subdivisão específica de um Campo de Tubarão determinado, diga qual campo (local/operadora) para que eu responda com detalhes.",input\georegis\dataset.json,
1477,Qual é o termo usado para descrever a geologia das seqüências fanerozóicas ocorrentes dentro das fronteiras da Bacia do São Francisco?,Bacia Sanfranciscana,"O termo mais usado é ""cobertura sedimentar fanerozóica"" (ou simplesmente ""sucessões fanerozóicas da Bacia do São Francisco""). Tecnicamente trata‑se da cobertura sedimentar de uma bacia intracratônica/epicontinental.",input\georegis\dataset.json,
1479,Quantas unidades cretácicas formam chapadas e tabuleiros na Bacia do São Francisco?,Três,"Preciso de uma especificação: diferentes autores e esquemas estratigráficos subdividem o Cretáceo da Bacia do São Francisco de maneiras distintas. Você quer o número segundo qual referência (por exemplo, CPRM, um autor específico ou um mapa geológico estatal)?",input\georegis\dataset.json,
1482,Qual é o termo usado para descrever o registro geológico fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,"O termo usual é ""cobertura sedimentar fanerozóica"" — também se empregam ""registro fanerozóico"" ou ""sucessão fanerozóica"" da Bacia do São Francisco.",input\georegis\dataset.json,
1485,Qual é a única seqüência erosional paleozóica que existe em toda a bacia?,O Grupo Santa Fé,"A própria discordância (superfície de erosão) paleozóica — ou seja, a superfície erosional que separa os depósitos paleozóicos das coberturas posteriores.",input\georegis\dataset.json,
1487,Qual é o nome da seqüência fanerozóica da Bacia do São Francisco?,Bacia Sanfranciscana,"Você pode esclarecer o que quer dizer por ""seqüência fanerozóica""? Quer o nome de uma unidade estratigráfica específica da Bacia do São Francisco (por exemplo um grupo/supergrupo), ou quer a descrição geral da sucessão de idades do Fanerozóico presente na bacia (ex.: quais sistemas/eras estão representados)? Posso então responder com o nome da unidade ou listar as principais formações/seqüências fanerozóicas.",input\georegis\dataset.json,
1489,Que tipo de ambiente tectônico prevalecia durante a sedimentação do Grupo Areado?,distensional,"Predominou um regime extensional — ou seja, um contexto de rifteamento/intracratônica com subsidência que permitiu a acomodação de sedimentos continentais (red beds, conglomerados e associações fluviais/lacustres). Evidence típica inclui clastos heterométricos, sucessões de canais e planos aluviais e sinais de acomodação tectônica por falhas normais.",input\georegis\dataset.json,
1493,Qual é o termo para o registro sedimentar fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,"O termo mais usado é ""cobertura sedimentar fanerozóica"" (ou simplesmente ""cobertura sedimentar"") da Bacia do São Francisco.",input\georegis\dataset.json,
1495,Qual foi o ambiente tectônico prevalente durante a sedimentação do Grupo Areado?,distensional,"O ambiente tectônico prevalente foi de bacia intracratônica (sag/passiva), ou seja, subsidência térmica pós-orogênica que permitiu acumulação de sedimentos em ambiente continental a pouco profundidade marinha.",input\georegis\dataset.json,
1497,Qual é o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas que eventualmente existiu na Bacia do São Francisco?,O Grupo Santa Fé,"Desculpe — não consigo identificar com segurança, com a informação dada, qual é esse remanescente paleozóico. Pode fornecer mais contexto (por exemplo: nome de formação, município/região da Bacia do São Francisco, ou referência bibliográfica)? Com esse detalhe eu consigo responder com precisão.",input\georegis\dataset.json,
1500,O que o Grupo Santa Fé representa na geologia da Bacia do São Francisco?,o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas,"Não há uma única definição universal para ""Grupo Santa Fé"" sem saber exatamente a localidade ou a referência bibliográfica usada — o mesmo nome é aplicado a unidades diferentes em várias regiões. Por isso, para a Bacia do São Francisco é preciso identificar qual trecho/localidade ou qual carta/bibliografia você está consultando. De modo geral, quando o termo aparece em estudos estratigráficos de bacias intracratônicas brasileiras, o “Grupo Santa Fé” costuma designar: - uma unidade estratigráfica (conjunto de formações) composta principalmente por sedimentos clásticos (areias, conglomerados, siltitos/argilitos), - depositada em ambientes continentais (fluvial, aluvial, leque aluvial ou planície de inundação), - que marca uma fase de preenchimento/abençoamento da bacia relacionada a evolução tectono-sedimentar local, e - que pode ter importância como aquífero ou como marco estratigráfico para correlações regionais. Para dizer com precisão a idade, litologias dominantes, relações estratigráficas e significado tectono-sedimentar do Grupo Santa Fé na porção da Bacia do São Francisco que você tem em mente, preciso de um dado adicional (município/trecho, carta geológica ou referência bibliográfica). Posso então indicar a interpretação correta e fontes (mapas da CPRM, cartas estratigráficas e artigos técnicos) para confirmar. Quer informar a área ou a referência que você está consultando?",input\georegis\dataset.json,
1501,Qual a natureza das três unidades cretácicas que formam chapadas e tabuleiros na Bacia do São Francisco?,de natureza continental,"São camadas sedimentares continentais siliciclásticas: basicamente arenitos (às vezes com conglomerados) e níveis de siltito/argilito. Essas três unidades do Cretáceo são depósitos fluviais/lagunares a aluviais (com intervenções eólicas locais), quartzosos e relativamente resistentes à erosão — por isso formam os patamares elevados (chapadas e tabuleiros) com escarpas sobre unidades mais erodíveis.",input\georegis\dataset.json,
1502,Qual o ambiente tectônico prevalente durante a sedimentação do Grupo Areado na Bacia do São Francisco?,distensional,"O Grupo Areado foi depositado em um ambiente tectônico intracratônico de regime extensional (rifting/sag), ou seja, uma bacia de afundamento continental, com predominância de sedimentação continental (fluvial a lacustrina, red beds) associada ao rifteamento durante a quebra de Gondwana.",input\georegis\dataset.json,
1506,O que os diamictitos/tilitos/fácies tilóides e folhelhos com dropstones basais do Grupo Santa Fé apontam?,para uma unidade crono-correlata aos sedimentos permocarboníferos glaciais do Grupo Itararé da Bacia do Paraná,"Esses depósitos são, em conjunto, indicação clara de influência glacial durante a deposição. Mais especificamente: - Diamictitos / tilitos / fácies tilóides: sugerem depósitos relacionados a gelo (till/litificado, depósitos de contato com geleira ou de massa resultante de derretimento/reamoldagem), embora diamictitos por si só possam ter origem não-glacial. - Folhelhos com dropstones basais: os clastos isolados (dropstones) inseridos em laminitas finas são forte evidência de transporte por gelo/flutuação (ice-rafted debris) e de ambiente glaciomarin (derretimento de icebergs/transportes por gelo sobre água). - Interpretação ambiental e paleoclimática: presença de geleiras próximas, alternância de ambientes pró-glaciais a glaciomarinhos (ice-proximal a ice-distal), episódios de avanço/retrocesso glacial e, em termos paleoclimáticos, condições frias associadas a um evento de glaciação. Obs.: a combinação de diamictitos/tilitos com dropstones torna a interpretação glacial muito robusta; diamictitos isolados podem ser ambíguos e exigem análise sedimentológica e estratigráfica complementar.",input\georegis\dataset.json,
1508,Em que ambiente tectônico ocorreu a sedimentação do Grupo Areado?,"distensional, provável reflexo intracontinental do quebramento do Supercontinente Gondwana","A sedimentação do Grupo Areado ocorreu num ambiente tectônico extensional, isto é, numa bacia intracontinental de tipo rift/half‑graben, com deposição predominantemente continental (sistemas fluviais e lacustres associados).",input\georegis\dataset.json,
1542,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,as seções sísmicas disponíveis,"A principal limitação é a resolução sísmica insuficiente. Reflectores de 4ª e 5ª ordens são de pequena escala temporal/espacial e muitas vezes ficam abaixo da resolução vertical (≈¼ do comprimento de onda) e da resolução lateral (zona de Fresnel) da sísmica convencional. Isso, somado a baixo sinal‑ruído, banda limitada de frequência, efeitos de tuning e artefactos de processamento/migração, impede discriminar padrões de terminação (onlap, downlap, toplap, truncation) nessa escala. Para distinguir esses padrões é preciso dados de maior resolução (sismica de alta frequência, GPR, sísmica Ricker de banda larga, 3D denso), boa tie com poços e integração com diagrama/lito e perfis de poço.",input\georegis\dataset.json,
1543,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a,"São a 4ª e a 5ª ordens. Essas ordens têm escalas temporais/espessuras muito pequenas (tipicamente 4ª ~10^3–10^5 anos e 5ª ~10^2–10^3 anos) e exigem resolução vertical/frequencial maior do que a sísmica disponível, pelo que não permitem discriminar padrões de terminação de refletores.",input\georegis\dataset.json,
1544,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?",intensa halocinese,"As dificuldades mais comuns ao rastrear refletores/marcadores de um rollover para outro — e que normalmente afetam sobretudo o sentido ""dlp"" — são: - Oclusão e mudança de visada: partes do marcador ficam bloqueadas entre rollovers, impedindo associação confiável. - Variação de aparência por ângulo (modelagem especular): reflectores mudam intensidade/aparência conforme a geometria, confundindo detecção. - Iluminação e reflexos espúrios: mudanças de luz ou reflexos saturam ou mascaram marcas. - Ambiguidade entre marcadores similares: marcadores idênticos causam trocas de identificação ao associar entre rollovers. - Ruído e resolução limitados: centroides deslocam-se, valores variam e pequenas marcas desaparecem. - Rolagem do obturador / aliasing temporal: movimentos rápidos entre frames criam borrão/artefatos que quebram rastreabilidade. - Sincronização pobre entre sensores/projetores (em sistemas DLP): defasagens geram padrões inconsistentes entre capturas. - Calibração/deriva de referências: mudança de sistema de coordenadas entre rollovers complica a correspondência. - Falha na associação temporal (data association): ausência de modelo preditivo leva a associações erradas quando movimento é grande. Medidas práticas para mitigar: usar marcadores codificados/ativos (IDs únicos), aumentar taxa de aquisição e sincronizar sensores, controlar iluminação ou usar polarização, múltiplas câmeras/ângulos, filtros temporais (Kalman/particle filters), algoritmos robustos de associação (Hungarian, RANSAC, descriptors), e recalibração periódica. Se “dlp” no seu contexto tiver um significado específico (ex.: Digital Light Processing, direção dorsolateral posterior, etc.), diga qual para eu apontar os problemas e soluções mais direcionadas.",input\georegis\dataset.json,
1547,O que as seções sísmicas disponíveis não permitiram discriminar?,padrões de terminação de refletores sísmicos,"De forma direta: as seções sísmicas disponíveis não permitiram discriminar a litologia (tipo de rocha), a presença e o tipo de fluido nos poros (água/óleo/gás), camadas cuja espessura está abaixo da resolução sísmica (thin beds), e detalhes de pequena escala na geometria de falhas e fraturas. Além disso, não foi possível separar com segurança efeitos de variação de velocidade/impedância de variações estratigráficas.",input\georegis\dataset.json,
1552,O que as seções sísmicas disponíveis não permitem discriminar?,padrões de terminação de refletores sísmicos,"Seções sísmicas representam contrastes acústicos (impedância) ao longo do subsolo. Sozinhas, elas não permitem discriminar com confiança: - A natureza litológica precisa (tipo de rocha: arenito, folhelho, calcário, etc.). - O tipo de fluido presente (água, óleo, gás) ou saturação. - Propriedades petrofísicas quantitativas (porosidade, permeabilidade). - Camadas com espessura abaixo da espessura de sintonia (thin beds). - Se variações de amplitude se devem a mudança litológica/fluido ou a efeitos sísmicos (tuning, múltiplos, atenuação, ruído). - Presença de fraturamento versus outras heterogeneidades pequenas. - Profundidade absoluta e conversão tempo‑profundidade sem controle de poço. Para discriminar essas questões são necessários dados auxiliares: poços e registros, testes de formação, inversões sísmicas, análises AVO/atributos e integração geológica.",input\georegis\dataset.json,
1555,O que foi dificultado para traçar sequências de alta frequência?,rastreamento dos refletores e marcadores,"Traçar sequências de alta frequência é dificultado principalmente por: - Taxa de amostragem insuficiente (violação do critério de Nyquist → aliasing); - Largura de banda limitada do sistema de medição (sensores/ADC/osciloscópio); - Jitter e resolução temporal do captador/amostrador; - Ruído e quantização (SNR baixo em altas frequências); - Grande volume de dados e limitação de processamento/armazenamento; - Efeitos de filtragem ou janela (vazamento espectral) que distorcem a forma real do sinal. Remédio típico: aumentar a taxa e a largura de banda de amostragem, usar filtros anti‑aliasing adequados, reduzir jitter e otimizar aquisição/armazenamento.",input\georegis\dataset.json,
1556,Quais são os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A?,"Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999)","Os preceitos fundamentais para aplicar um arcabouço estratigráfico de alta frequência na Sequência A incluem: - Definição e reconhecimento de superfícies-chave: identificar limites de sequência, superfícies de inundação máxima (MFS), superfícies de inundação (FS) e superfícies de não deposição/erosão (sequence boundary/correlative conformity) em perfis, testemunhos e sísmica. - Hierarquia de escalas: tratar ciclos de alta frequência como unidades aninhadas dentro de ciclos de menor frequência; distinguir a escala temporal/espacial adequada para a “Sequência A”. - Relação acomodação x suprimento sedimentar: avaliar como variações relativas do nível do mar (acomodação) e da oferta de sedimentos controlam geometria de empilhamento (progradacional/retrogradacional/aggradacional). - Identificação de sistemas tracts de alta frequência: reconhecer padrões de sistemas tracts (transgressive, highstand, lowstand quando aplicável) dentro da escala de alta frequência e suas superfícies associadas. - Análise de empilhamentos de fácies (parasequence sets): usar tendências de fácies verticais e laterais para delimitar parassequências e conjuntos, e inferir ciclos de avanço/retrocesso do ambiente deposicional. - Integração multi‑dados: combinar testemunhos/corros, perfis de poço (gamma, resistividade), sísmica de alta resolução, dados de superfície e bio/geoquímicos para correlação e interpretação robusta. - Marcadores cronostratigráficos: usar bioestratigrafia, isotopia/chemostratigrafia, datções absolutas quando disponíveis para amarrar o arcabouço a uma escala temporal e validar correlações. - Assinaturas sísmicas e de poço: identificar padrões reflexivos (terminação, progradantes, onlap/offlap) e respostas de logs que caracterizam os ciclos de alta frequência. - Continuidade lateral e correlação: mapear superfícies e unidades lateralmente para avaliar continuidade de depósitos e presença de hiatos/erosão entre postos de seção. - Avaliação de preservação e viés de registro: considerar que ciclos de alta frequência podem estar incompletos por erosão/diagênese; incorporar incerteza nos limites interpretados. - Implicações petrofísicas/diagenéticas: relacionar fácies e posição no ciclo com porosidade/permeabilidade e alterações diagenéticas que afetam reservatórios. - Abordagem iterativa e modelagem: testar interpretações com modelos estratigráficos forward/backstripping e revisar com novos dados; documentar critérios de reconhecimento e incertezas. Aplicando esses preceitos de forma integrada, a caracterização da Sequência A em nível de alta frequência torna‑se mais consistente e útil para correlação, modelagem e avaliação de reservatórios.",input\georegis\dataset.json,
1557,Por que a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada?,"pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese","Porque faltaram as condições de resolução e continuidade necessárias para identificar e correlacionar ciclos de alta frequência. Em geral isso ocorre por uma ou mais das seguintes causas: - baixa resolução dos dados (seismicamente ou em testemunhos), que impede distinguir refletores ou pacotes finos; - escassa ou imprecisa datação biostratigráfica/chemostratigráfica, sem marcadores temporais de alta resolução; - seção condensada, bioturbação intensa ou diagenese que mascaram superfícies de descontinuidade; - erosão/hiatos e reentradas que tornam as superfícies diacrônicas e difíceis de correlacionar lateralmente; - forte variabilidade lateral de fácies e pinching‑out de unidades, impedindo correlações contínuas; - cobertura limitada de perfis/poços e falta de continuidade de outcrops; - ruído tectônico ou deformação que reconfigura a geometria original das camadas. Para superar a dificuldade recomenda‑se integrar múltiplas linhas de evidência (alta resolução de poços, bio/chemo/magnetostratigrafia, sísmica de maior resolução, microfacies) e aumentar a densidade amostral para melhorar a correlação de padrões de alta frequência.",input\georegis\dataset.json,
1558,O que as seções sísmicas disponíveis não apresentam para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,conteúdo de resolução suficientemente alto,"Elas não apresentam a resolução e o controlo necessários. Em termos práticos faltam: - resolução vertical (e banda de frequências) suficiente para resolver os pacotes finos das ordens 4 e 5 (camadas com espessuras na ordem de metros a dezenas de metros ficam abaixo do limite de resolução); - boa relação sinal/ruído e fidelidade de amplitude/fase que permitam identificar terminação oblíqua vs. continuidade; - continuidade lateral e densidade de linhas (orientação e espaçamento) para seguir os planos de estratificação e ver terminação em corte oblíquo; - controlos independentes (poços, datação cronostratigráfica ou tie sísmico-poço) para distinguir terminações estratigráficas de efeitos de tempo-de-propagação ou processamento; - atributos sísmicos ou processamento específico (migração fina, realce de alta frequência, inversões) que realcem limites e padrões de onlap/downlap/toplap/truncation. Sem essas características as seções disponíveis não permitem discriminar com confiança os padrões de terminação dos refletores de 4ª e 5ª ordens.",input\georegis\dataset.json,
1559,Por que as descontinuidades erosivas registradas nos canais incisos não puderam ser utilizadas como superfícies delimitadoras de sequências de alta frequência?,"não ocorrem, nos poços analisados, de forma cíclica, impossibilitando sua utilização como superfícies delimitadoras de sequências de alta frequência","Porque essas descontinuidades são, em geral, feições locais e não representam uma queda de nível de base com expressão regional e sincrónica. Em resumo: - Escala e extensão lateral reduzidas: as erosões em canais incisos são normalmente confinadas ao feixe do canal e não se estendem por toda a bacia, logo não funcionam como limites correlacionáveis de sequência. - Caráter diacrónico: a incisão progride e retrocede no tempo de forma não uniforme; a superfície é tempo-transgressiva e não marca um único evento regional. - Origem autogénica/local: muitas descontinuidade são produzidas por dinâmica de canais (migração, avulsão, reescavação) e não por uma mudança eustática ou tectónica que delimite sequências. - Reassentamento e reprocessamento: preenchimentos posteriores e reescavações podem apagar ou complicar a superfície, impedindo sua interpretação como limite de sequência. - Falta de associação com padrões de empilhamento regionais: não aparecem acompanhadas dos sistemas tractos esperados acima/abaixo que caracterizam sequências de alta frequência. - Limites de resolução: em sísmica ou em testemunhos, são muitas vezes pouco visíveis ou mal correlacionáveis. Por isso essas descontinuidades funcionam bem como marcadores de feições de canal locais, mas não como superfícies delimitadoras de sequências de alta frequência, que exigem expressão regional, sincronia e ligação a variações de nível de base.",input\georegis\dataset.json,
1560,"O que foi utilizado como limites de parassequências, compostas por uma sucessão basal transgressiva e uma sucessão superior regressiva?",as superfícies transgressivas ou de afogamento que recobrem os carbonatos de plataforma,"Foram utilizadas superfícies de inundação marinha (flooding surfaces) e suas conformidades correlatas como limites das parassequências; a transgressão basal e a regressão superior são separadas pela superfície de máximo alagamento (maximum flooding surface, MFS).",input\georegis\dataset.json,
1562,O que dificultou a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A?,"o difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese","Os principais fatores que tipicamente dificultam a aplicação de um arcabouço estratigráfico de alta frequência à Sequência A foram: - Baixa resolução dos dados: sísmica com resolução temporal/espacial insuficiente, logs e testemunhos incompletos ou espaçados. - Escassez de marcadores cronoestratigráficos de alta resolução (bio-, chemo-, magneto- ou isotópicos) para correlação fina. - Espessura da sequência ou dos ciclos muito pequena (abaixo da resolução instrumental), dificultando a identificação de ciclos de alta frequência. - Diagênese e alteração química que mascaram sinais primários nos sedimentos e nos fósseis. - Hiatos, erosão e retrabalhamento que quebram a continuidade estratigráfica e introduzem discordâncias/diacronia. - Forte variabilidade lateral de fácies (diacronismo lateral), impedindo correlações de curta duração entre perfis. - Sobreposição de sinais tectônicos ou sedimentares de maior escala que obscurecem os ciclos de alta frequência. - Ruído nos sinais (ambiguidade nas superfícies de inundação/seqüência) tornando as fronteiras de ciclo incertas. Em suma: a combinação de baixa resolução e falta de marcadores temporais confiáveis, somada a hiatos/diagênese e variações laterais, foi o que mais comprometeu o uso de um arcabouço de alta frequência para a Sequência A.",input\georegis\dataset.json,
