question_id,question,expected_answer,answer,source_file,error
1419,Qual é a idade da amostra?,"69,4 ± 1,3 Ma, geocro-nologicamente compatível","Não tenho informação suficiente sobre qual amostra você quer saber a idade. Diga o tipo de amostra e os dados disponíveis (ex.: data de coleta, rótulo, resultados de análises).  

Rápido guia para ajudar:
- Amostra biológica/clinica: normalmente usada a data de coleta ou histórico do doador.  
- Arqueológica/geológica: usa-se datação radiométrica (C‑14 até ~50 k anos), U/Th, K‑Ar, termoluminescência, dendrocronologia para madeira, estratigrafia para contextos.  
- Química/industrial: verificar registro de produção/validação.

Forneça o tipo de amostra e os dados que tiver e eu explico o método adequado ou calculo a idade.",input\georegis\dataset.json,
1421,Qual é o nome da descontinuidade crustal?,Arco de São Mateus,"A descontinuidade crustal mais conhecida é a descontinuidade de Mohorovičić, geralmente chamada de Moho — o limite entre a crosta terrestre e o manto.",input\georegis\dataset.json,
1422,Qual é a idade do fragmento máfico?,"69,4 ± 1,3 Ma","Não é possível dar uma idade precisa apenas com a expressão ""fragmento máfico"". Fragmentos máficos podem ter idades que vão de recentes (erupções vulcânicas modernas) até bilhões de anos (rochas do Arqueano >3,5 Ga), dependendo da origem geológica.

Para determinar a idade concreta usa‑se datação radiométrica em minerais ou na matriz:
- Ar–Ar ou K–Ar em feldspatos/hornblenda/biotita (idade da cristalização ou de eventos térmicos);
- Sm–Nd e Rb–Sr em rochas máficas/ultramáficas (idade de formação e origens mantélicas);
- U–Pb em zircões ou baddeleyite, quando presentes (idade muito precisa);
- Re–Os em sulfetos para cronologia mantélica/metalífera.

Observação: metamorfismo ou recristalização pode “resetar” algumas destas idades, por isso a interpretação exige conhecimento mineralógico e petrográfico. Se precisar de um valor concreto, o único caminho é datar isotopicamente o fragmento específico.",input\georegis\dataset.json,
1425,Qual é a idade da amostra?,"69,4 ± 1,3 Ma","Não tenho informação suficiente — de qual amostra você está falando?

Para eu responder diga, no mínimo:
- tipo de amostra (pessoa, tecido, fóssil/arqueológico, rocha, cultura celular etc.);  
- os dados disponíveis (data de nascimento/coleção, medidas isotópicas ou atividade, razão isotópica, número de passagens, etc.);  
- se quer idade em anos arredondados ou usando um método específico.

Exemplo simples: para uma pessoa, idade = data atual − data de nascimento. Se fornecer os dados eu calculo.",input\georegis\dataset.json,
1426,Qual foi a data de um fragmento mafico de uma rocha?,"69,4 ± 1,3 Ma","Não é possível fornecer uma data sem mais informações sobre a amostra e o método de datação. Para eu responder preciso que você informe pelo menos uma destas coisas:

- que amostra exatamente é (identificação/descrição, contexto geológico ou se é meteorito);  
- qual método de datação foi usado (ex.: 40Ar/39Ar, K–Ar, U–Pb em baddeleyite/zircon, Rb–Sr, Sm–Nd, data de exposição cosmogênica);  
- os resultados analíticos ou relatório do laboratório (idades, razões isotópicas, pontos de plateau, erros ±);

Orientações rápidas:
- Em máficos, 40Ar/39Ar (em plagioclase/anfibólio/whole‑rock) e K–Ar são comuns para idades de cristalização ou de reaqueamento;  
- U–Pb em baddeleyite (raramente em zircão nos máficos) dá idade de cristalização magmática;  
- Rb–Sr e Sm–Nd dão idades/modelos menos precisos e dependem de interpretações;  
- Idades devem ser citadas com incerteza (ex.: 150 ± 2 Ma, 2σ).

Se você colar o resultado analítico ou disser qual método/amostra, eu interpreto a data para você.",input\georegis\dataset.json,
1427,Quem descreve uma forte ocorrência de rochas piroclásticas ácidas na região nordeste do estado de Minas Gerais?,Raposo etal.,"Não é possível identificar com segurança quem descreve essa ocorrência sem uma referência ou contexto (artigo, mapa geológico ou relatório). 

Sugestões para encontrar a fonte:
- Consulte mapas e relatórios da CPRM (Serviço Geológico do Brasil) para a região nordeste de Minas Gerais.
- Procure por termos em bases como GeoRef, Scopus ou Google Acadêmico: ""piroclásticas ácidas Minas Gerais"", ""rochas piroclásticas Araçuaí"", ""piroclásticos nordeste Minas Gerais"".
- Verifique teses e trabalhos de universidades locais (UFMG, UFV, UFOP) e publicações sobre os cinturões Araçuaí e Minas/Itaúnas, que cobrem partes do nordeste mineiro.
- Se tiver um mapa, nome de município ou coordenadas, envie e eu ajudo a localizar referências prováveis.

Quer que eu detalhe onde buscar algum relatório específico (CPRM, publicações acadêmicas) ou que eu tente identificar autores prováveis se você fornecer mais dados?",input\georegis\dataset.json,
1428,Quem admitiu que há uma interrelação entre a sequência vulcanoclástica da Fm. Abrolhos e os sedimentos terciários da Fm. Rio Doce?,Novais etal.,"Não encontrei, nos meus dados, uma referência explícita indicando quem admitiu essa interrelação. Posso procurar por fontes se você quiser — sugiro pesquisar por palavras-chave como ""Formação Abrolhos"", ""Formação Rio Doce"", ""vulcanoclástica"", ""interrelação"" em bases como Google Scholar, SciELO, BDTD (teses brasileiras) e repositórios de universidades ou da CPRM. Quer que eu faça uma busca e traga referências?",input\georegis\dataset.json,
1429,Como é chamada a descontinuidade crustal?,Arco de São Mateus,"Chama-se descontinuidade de Mohorovičić, ou simplesmente Moho. É a superfície que separa a crosta do manto, identificada por um salto nas velocidades das ondas sísmicas; fica em média ~5–10 km sob os oceanos e ~30–50 km sob os continentes.",input\georegis\dataset.json,
1430,Qual é a área das rochas piroclásticas ácidas encontradas na região nordeste de Minas Gerais?,75km de comprimento por 25km de largura,"Não existe um valor único que eu possa fornecer sem acessar um mapa geológico ou base de dados; a área depende da definição exata da unidade (""piroclásticas ácidas"") e dos limites que você chama de “região nordeste de Minas Gerais”. 

Como obter o valor preciso (passos rápidos):
1. Baixe o mapa/shape geológico do Brasil ou de Minas Gerais (CPRM / Serviço Geológico do Brasil ou cartografia estadual) em formato vetorial (shapefile/GeoJSON).  
2. Defina o polígono da área ""nordeste de Minas Gerais"" (por exemplo municípios ou coordenadas).  
3. Filtre as feições cuja litologia seja piroclástica ácida (rótulos como: tufa/tufito riolítico, piroclástico riolítico/dacitico, etc.).  
4. No QGIS/ArcGIS, reprojete para um CRS métrico (ex.: SIRGAS 2000 / UTM) e calcule a soma das áreas das feições filtradas (resultado em km²).

Posso ajudar a fazer esse cálculo se você enviar o shapefile/mapa, a lista de municípios ou os limites que considera como “nordeste de Minas Gerais”, ou posso indicar links diretos para os dados do CPRM. Quer que eu faça isso?",input\georegis\dataset.json,
1431,Quem descreveu uma grande ocorrência de rochas piroclásticas ácidas na região nordeste de Minas Gerais?,Raposo etal.,"Não tenho informação suficiente para identificar, sem contexto ou referência, quem descreveu exatamente essa ocorrência. Pode dar mais detalhes (município, nome da formação ou fonte onde viu isso)?

Se quiser pesquisar por conta própria, verifique:
- Mapas e boletins da CPRM (Serviço Geológico do Brasil) para o nordeste de Minas Gerais;
- Artigos em periódicos como Revista Brasileira de Geociências e dissertações/teses de universidades locais (UFMG, UFV, UFLA);
- Termos de busca úteis: ""piroclástico(s) ácido(s) Minas Gerais"", ""tufos ácidos nordeste Minas Gerais"", nome da formação geológica.

Se fornecer um local ou referência, eu posso ajudar a identificar o autor que descreveu a ocorrência.",input\georegis\dataset.json,
1432,Quem admite que há uma interrelação entre a sequência vulcanoclástica da Fm. Abrolhos e os sedimentos terciários da Fm. Rio Doce?,Novais etal.,"Não tenho informação suficiente aqui para identificar quem, especificamente, admite essa interrelação. Pode enviar a referência (artigo, autor ou trecho) ou mais contexto que eu localizo o nome e cito a fonte.",input\georegis\dataset.json,
1435,Quanta área as rochas piroclásticas ácidas ocupam?,75km de comprimento por 25km de largura,"Não existe um valor global único e consensual. A área ocupada por rochas piroclásticas ácidas (tufs, tofas, depósitos de ignimbrito de composição riolítica/dacítica) varia muito por região: localmente podem ter apenas alguns km² (pequenos episódios vulcânicos) e, em províncias ignimbríticas extensas, chegar a dezenas ou centenas de milhares de km². Em termos gerais, esses depósitos constituem apenas uma fração relativamente pequena da superfície continental exposta (não há um percentual global bem definido publicado).

Se precisar de um número preciso para uma área concreta, o método prático é usar mapas geológicos ou SIG (camadas de litologia) da região e somar as polígonos correspondentes às piroclásticas ácidas.",input\georegis\dataset.json,
1436,Qual a idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico?,"69,4 ± 1,3 Ma","Não é possível informar um valor numérico sem os dados isotópicos. A datação Ar–Ar de um fragmento máfico geralmente é reportada como:

- Idade de platô (plateau age) em Ma com erro (normalmente 2σ) — é o valor preferido quando várias etapas de aquecimento concordam e representam a mesma população de Ar*.
- Ou, se não há platô confiável, a idade do isócronio inverso (intercepto) em Ma com erro.
- Se só há uma etapa integradora, reporta‑se a idade integrada (menos desejável).

O significado geocronológico: essa idade normalmente representa o momento de cristalização/cooldown do mineral fechado ao argônio ou o evento térmico que resetou o sistema isotópico (vulcanismo, metamorfismo, reheating). Incertezas típicas para bons conjuntos Ar–Ar ficam na faixa de ~0,1–1% (dependendo da qualidade dos dados e calibração).

Se você fornecer a idade do platô (ou as razões/valores 40Ar*/39Ar por etapa), eu calculo/interpreto a idade geocronológica correspondente.",input\georegis\dataset.json,
1437,O que é a Fm. Rio Doce?,"corresponde a arenitos médios a muito grossos, quartzozos, feldspáticos, com cores cinza-esverdeadas, maciços ou com estratificações cruzadas","Pode ter vários sentidos. Principais possibilidades:

- Rádio “FM Rio Doce”: costuma ser o nome de uma estação de rádio FM local (várias cidades da região do Rio Doce usam esse nome).  
- Companhia Vale do Rio Doce (CVRD), hoje chamada Vale: antiga grande empresa mineradora brasileira cujo nome completo inclui “Rio Doce”.  
- Rio Doce: o próprio rio no Sudeste do Brasil, e “FM Rio Doce” pode ser simplesmente uma referência a algo (empresa, evento, rádio) que leva o nome do rio.

Quer dizer alguma dessas ou você está se referindo a outra coisa específica?",input\georegis\dataset.json,
1438,O que descrevem Raposo etal. sobre a região nordeste do estado de Minas Gerais?,"uma expressiva ocorrência de rochas piroclásticas ácidas, de provável idade fanerozoica","Preciso saber a qual trabalho de Raposo et al. você se refere (ano, título ou trecho) para responder com precisão. Sem essa referência não consigo afirmar o que eles descrevem especificamente.

Se for útil, posso já listar temas que autores sobre a região nordeste de Minas Gerais costumam tratar (ex.: características socioeconômicas e pobreza, clima semiárido e padrões pluviométricos, uso do solo e degradação ambiental, saúde pública e indicadores sociais, migração e vulnerabilidade). Diga qual trabalho é ou cole o trecho e eu resumo o que Raposo et al. descrevem.",input\georegis\dataset.json,
1439,"O que controlaria os fenômenos neotectônicos, o padrão de drenagem e a circulação de fluidos na região?","a uma descontinuidade crustal denominada Arco de São Mateus,","De forma direta: os principais controladores dos fenômenos neotectônicos, do padrão de drenagem e da circulação de fluidos numa região são, em ordem prática de importância e interação:

- Campo de tensões tectônicas e atividade de falhas recentes (regime compressivo/extensivo/trascurrente) — determina onde ocorrem deformações ativas, subsidência/elevação e fraturamento que guiam processos neotectônicos.  
- Estrutura geológica (falhas, dobras, juntas, fraturas) — linhas estruturais orientadas condicionam o traçado dos rios (linhas de drenagem), zonas preferenciais de percolação e caminhos de fluxo de fluidos.  
- Litologia e estratigrafia (permeabilidade e porosidade das rochas, camadas impermeáveis) — controlam o armazenamento e a transmissividade; alternância de camadas permeáveis/impermeáveis cria condutos ou selos.  
- Taxa de levantamento/subsidência e variação do nível base — controla incisionamento ou alagamento de vales e reorienta padrões de drenagem (antecedência, captura fluvial).  
- Topografia e declives — influenciam direção e energia do escoamento superficial e o desenvolvimento de redes de drenagem.  
- Clima e regime de precipitação — determinam recarga, vazão dos rios e intensidade do fluxo de fluidos subterrâneos.  
- Conectividade de fraturas e zonas de esmagamento nas falhas — falhas podem atuar como condutos de alta permeabilidade ou como barreiras selantes, dependendo da composição do material de falha e da sua geometria.  
- Gradientes hidráulos e geotérmicos (pressão e temperatura) — impulsionam circulação de águas profundas, águas termais e migração de fluidos voláteis.  
- Tempo geológico/tempo neotectônico — a escala temporal define se efeitos são observáveis (eventos recentes vs. evolução longa).  
- Atividade humana (extracção de água, construção, alteração do escoamento) — pode modificar significativamente padrões naturais.

Implicação prática: a interação entre campo de tensões + estrutura + litologia/topografia é a chave para prever onde haverá atividade neotectônica, como a drenagem será reorganizada e quais rotas e profundidades os fluidos irão seguir (por exemplo, zonas de falha permeáveis favorecem circulação de águas profundas e mineralização; falhas cimentadas inibem fluxo).",input\georegis\dataset.json,
1440,Qual é a idade do fragmento máfico mencionado no texto?,"69,4 ± 1,3 Ma","Não é possível saber sem ver o texto. Por favor cole o trecho onde o ""fragmento máfico"" é mencionado ou indique a fonte para eu identificar a idade.",input\georegis\dataset.json,
1441,O que é a Fm. Rio Doce?,"arenitos médios a muito grossos, quartzozos, feldspáticos, com cores cinza-esverdeadas, maciços ou com estratificações cruzadas","Não ficou claro. Você quer dizer:

- a emissora de rádio chamada ""FM Rio Doce"" (uma estação de rádio local com esse nome),  
- a Companhia Vale do Rio Doce (antigo nome da mineradora hoje chamada Vale S.A.),  
- o rio Doce (o curso d’água do leste de Minas Gerais e Espírito Santo),  
ou outra coisa?

Diga qual dos itens (ou dê a cidade/contexto) e eu explico com mais detalhes.",input\georegis\dataset.json,
1442,Como são os sedimentos da Fm. Rio Doce?,"mal selecionados, pouco lamosos e extremamente litificados, com os grãos cimentados por sílica criptocristalina","Você está se referindo à Formação Rio Doce da Bacia do Rio Doce (Minas Gerais/Espírito Santo) ou a outra unidade com nome parecido? Quer a descrição litológica (tipo de rocha/sedimento), a granulometria, ou o ambiente deposicional?",input\georegis\dataset.json,
1443,Qual é a direção das rochas piroclásticas ácidas mencionadas por Raposo et al.?,NE-SW,Não é possível identificar isso sem saber qual trabalho de Raposo et al. você está citando. Informe o ano/título ou cole o trecho onde as rochas piroclásticas ácidas são mencionadas que eu respondo qual é a direção indicada.,input\georegis\dataset.json,
1444,Quem foi o responsável pela descoberta do campo de Tubarão?,"detentor do direito de exploração sob regime de contrato de risco, que perfurou apenas um poço e a considerou não atrativa, permitiu que no início de 1988 a PETROBRÁS descobrisse, com a perfuração do pioneiro 1-PRS-4, a acumulação de hidrocarbonetos do Campo de Tubarão. As","A qual ""campo de Tubarão"" você se refere? Há campos/minas/áreas com esse nome em contextos diferentes (petróleo/gás, carvão, minério, etc.) — diga o setor ou o estado/país para eu responder com precisão.",input\georegis\dataset.json,
1445,Qual é a coluna de hidrocarbonetos constatada?,"255 m,","Não é possível fornecer um valor numérico sem os dados do poço/levantamento. Em termos gerais:

- A ""coluna de hidrocarbonetos constatada"" é a espessura do intervalo do reservatório realmente preenchido por hidrocarbonetos (grosso modo: topo até a base saturada por óleo/gás).  
- Calcula‑se como: coluna = profundidade da base do intervalo com HC − profundidade do topo do intervalo com HC (unidade: metros ou pés).  
- Na prática usa‑se logs, análise de nuclear, amostras/corpos, DST e critérios de saturação (cut‑offs) para definir topo/base; distingue‑se ainda coluna bruta (gross) e coluna líquida/útil (net pay, aplicando critérios de porosidade e saturação).  

Exemplo: topo a 2.500 m e base a 2.520 m → coluna constatada = 20 m.",input\georegis\dataset.json,
1446,O que foi adotado para identificar a constância dos reservatórios?,a subdivisão em zonas produtoras diferenciadas,Adotou-se o coeficiente de variação (CV) das séries temporais de níveis/volumes dos reservatórios como indicador de constância: reservatórios com CV abaixo do limiar pré‑estabelecido foram considerados constantes.,input\georegis\dataset.json,
1447,Qual é a coluna de hidrocarbonetos constatada?,255 m,"Preciso de mais contexto para responder corretamente. ""Coluna de hidrocarbonetos"" pode significar coisas diferentes; escolha a que se aplica e envie os dados:

1) Coluna em reservatório/poço (espessura de óleo/gás): informe profundidade do topo do hidrocarboneto (topo óleo ou topo gás) e profundidade do contato água (OWC) ou do contato óleo‑gás (GOC). Fórmula: espessura de óleo = profundidade(OWC) − profundidade(topo óleo) (unidade: metros).

2) Concentração em amostra (TPH): envie o resultado do laboratório e a unidade (mg/kg para solo, mg/L para água). Essa é a ""coluna"" no sentido de concentração total de hidrocarbonetos.

3) Observação de lâmina/filme na superfície de água: descreva espessura estimada, área e método de medição (visual, palheta, kit).

Se puder, envie os valores ou o trecho do relatório e eu calculo ou interpreto.",input\georegis\dataset.json,
1449,Qual é o tamanho da coluna de hidrocarbonetos constatada?,255 m,"Não dá para responder sem contexto. Informe o local/poço/relatório ou o dado medido. Em geral a coluna de hidrocarbonetos é expressa em metros (m) ou pés (ft) e pode variar muito — em reservatórios costuma ser décimos a dezenas de metros; em derrames superficiais, micrômetros a centímetros. Qual caso você quer?",input\georegis\dataset.json,
1450,Qual é o caráter dos marcos elétricos?,caráter cronoestratigráfico,"Preciso de um pouco de contexto, porque “marcos elétricos” pode ter sentidos diferentes. Provavelmente você quer dizer “marcos regulatórios do setor elétrico”; nesse caso o caráter é jurídico‑regulatório: são normas e decisões administrativas (leis, decretos, resoluções da ANEEL, contratos de concessão, etc.) de caráter público, obrigatório e setorial, com finalidades econômicas e de interesse coletivo (garantir continuidade, segurança, universalização e modicidade tarifária).

Se, em vez disso, você se refere a marcos físicos (pontos de referência em redes, marcos de medição ou de aterramento), o caráter é técnico‑operacional: são referência para obras, medições e segurança, com prescrição normativa e obrigatoriedade técnica conforme normas técnicas (como NR, ABNT) e regulatórias.",input\georegis\dataset.json,
1451,Qual foi o valor preditivo de porosidade previsto?,7%,"Não tenho o contexto nem os dados para responder. Qual predição você quer (poço/amostra/linha do arquivo/modelo)? 

Se quiser, envie o ID ou trecho da tabela; caso contrário, verifique na sua tabela a coluna chamada porosidade_prevista / porosity_predicted / phi_pred (normalmente em fração 0–1 ou em %). Exemplo rápido em Python para CSV:

import pandas as pd
df = pd.read_csv('dados.csv')
df.loc[df['ID']=='SEU_ID', 'porosidade_prevista']

Diga qual arquivo/ID ou cole o trecho e eu recupero o valor.",input\georegis\dataset.json,
1452,Quantos poços a PETROBRÁS perfurou sob contrato de contrato de risco?,um,"Não tenho como informar um número confirmado e atualizado aqui. Não possuo acesso em tempo real a bases externas para checar quantos poços a Petrobras perfurou especificamente ""sob contrato de risco"".

Onde checar essa informação:
- Base de dados de poços da ANP (site da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis) — consulta por campos, blocos e tipo de contrato.
- Relatórios e demonstrações da própria Petrobras (Relatório Anual, Formulário de Referência, apresentações institucionais), que costumam detalhar perfuração por tipo de contrato.
- Comunicações oficiais da Petrobras ou da ANP sobre contratos de risco e resultados das rodadas/áreas.

Se quiser, eu posso:
- Orientar passo a passo como buscar na página da ANP;
- Ajudar a formular um pedido de informação à Petrobras/ANP;
- Tentar estimar a partir de um intervalo de datas se você indicar o período de interesse.",input\georegis\dataset.json,
1453,Quem propôs a subdivisão em zonas produtoras diferenciadas?,Andrade e Saito,"Em qual contexto você se refere (por exemplo, vinhos, agricultura, pesca, geografia ou economia)? Quem propôs essa subdivisão depende da área.",input\georegis\dataset.json,
1454,O que a PETROBRÁS descobriu com o poço pioneiro 1 - PRS - 4?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Não encontrei registro de uma descoberta da Petrobras identificada exatamente como ""poço pioneiro 1 - PRS - 4"". Pode ser uma sigla ou numeração diferente da usada em documentos públicos.

Se você tiver o nome da bacia, do campo, o ano da perfuração ou outra grafia da designação (por exemplo PRS4, 1-PRS-4, 1PRS-4), informe que eu tento ajudar melhor. Para checar agora, consulte também os comunicados da Petrobras e os boletins/relatórios da ANP, que documentam descobertas e poços pioneiros.",input\georegis\dataset.json,
1456,Onde as rochas do reservatório de Tubarão se encontram?,Guarujá Inferior,"Você pode especificar a que “reservatório de Tubarão” se refere — um campo petrolífero, um aquífero/represa, ou a uma formação geológica chamada Tubarão? Com isso respondo com precisão.",input\georegis\dataset.json,
1457,O que os marcos elétricos têm?,caráter cronoestratigráfico,"Pode esclarecer o que entende por ""marcos elétricos""? Algumas interpretações comuns — diga qual é a sua — e o que cada uma geralmente tem:

- Postes ou marcos de rede elétrica (infraestrutura): condutores (fios), isoladores, cruzetas, transformador (quando for de distribuição), aterramento, identificação/placa e sinalização, e dispositivos de proteção/manutenção.
- Marcos de aterramento (haste/esse de terra): haste de cobre ou aço revestido, cabo de cobre nu, conexão/terminal, preenchimento e proteção contra corrosão e, às vezes, caixa de inspeção.
- Marcos/landmarks históricos relacionados à eletricidade (monumentos/exposições): placa informativa, iluminação e painéis explicativos.
- Marco de referência elétrica (ponto de medição ou terra de referência em instalações): ponto de ligação, etiqueta, e documentação técnica.

Qual dessas é a que você quer saber, ou descreva o que tem em mente?",input\georegis\dataset.json,
1458,Qual foi o valor preditivo de porosidade?,7%,"Não tenho dados suficientes para informar um ""valor preditivo de porosidade"". Você quer dizer:

- Valor preditivo positivo (VPP) ou negativo (VPN) de uma classificação, ou
- O valor predito (ex.: % de porosidade) de um modelo numérico?

Se for VPP/VPN, envie a matriz de confusão (TP, FP, TN, FN). Fórmulas:
- VPP = TP / (TP + FP)
- VPN = TN / (TN + FN)

Se for o valor predito de porosidade, envie os resultados do modelo (saídas previstas ou média/mediana) e eu calculo/interpretarei.",input\georegis\dataset.json,
1459,Quantos poços a PETROBRÁS perfurava sob regime de contrato de risco?,um,"De qual período ou fonte você está falando (ano, relatório da Petrobras, leilão da ANP etc.)? Sem essa referência não é possível fornecer um número exato — posso buscar a informação se você autorizar que eu pesquise fontes públicas.",input\georegis\dataset.json,
1462,O que a PETROBRÁS descobriu com o primeiro poço?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Com o primeiro poço, a Petrobras descobriu petróleo — isto é, uma acumulação comercial de hidrocarbonetos (óleo, e frequentemente gás associado), confirmando a existência de um reservatório que permitiu iniciar a exploração e produção.",input\georegis\dataset.json,
1464,O que a continuidade do processo de exploração permitiu identificar a constância?,reservatórios,"A continuidade do processo de exploração permitiu identificar constâncias nos padrões observáveis — isto é, regularidades e invariantes que se repetem ao longo do tempo ou em diferentes condições. Em prática, isso significa reconhecer:
- variáveis que permanecem estáveis (constantes) diante de mudanças;
- tendências ou comportamentos recorrentes;
- relações causais ou funcionais persistentes;
- propriedades físicas ou medições que não variam significativamente.

Por que isso ocorre: observações contínuas reduzem ruído e anomalias, permitindo distinguir variações pontuais de verdadeiras regularidades. Conclusão: a continuidade tornou possível detectar o que é estável e previsível no sistema estudado.",input\georegis\dataset.json,
1465,Quantos poços foram perfurados na acumulação de hidrocarbonetos do Campo de Tubarão?,um,"Não tenho como informar um número preciso sem mais detalhes: existem vários locais chamados ""Campo de Tubarão"" e eu não tenho acesso a bases externas atualizadas. Informe a localização (país/estado), o operador ou forneça a fonte/relatório que você está usando, e eu direi quantos poços foram perfurados.",input\georegis\dataset.json,
1466,Quantos poços a PETROBRÁS perfurava no início de 1988?,um,"Não disponho do número exato de poços que a Petrobras perfurava no início de 1988. Para obter esse dado, consulte o Relatório Anual/Relatório de Gestão da Petrobras de 1988 ou os arquivos da ANP (Agência Nacional do Petróleo); se quiser, eu posso indicar onde e como buscar essas fontes.",input\georegis\dataset.json,
1467,Quem descobriu a acumulação de hidrocarbonetos do Campo de Tubarão?,a PETROBRÁS,"Você se refere a qual ""Campo de Tubarão""? Há mais de uma acumulação com esse nome (diferentes bacias e países). Diga a bacia/estado ou se é onshore/offshore (ex.: Campos, Santos, Espírito Santo, Sergipe‑Alagoas etc.) para que eu responda com precisão.",input\georegis\dataset.json,
1468,A que profundidade foram identificadas as rochas-reservatório do Campo de Tubarão?,a partir de -4 540 m,"Não disponho de informação suficiente sobre qual ""Campo de Tubarão"" você se refere. Informe a localização (bacia/estado/país) ou a fonte/operadora para que eu possa responder com a profundidade identificada das rochas‑reservatório.",input\georegis\dataset.json,
1469,Qual foi a coluna de hidrocarbonetos constatada no Campo de Tubarão?,255 m,"Qual ""Campo de Tubarão"" você quer dizer (país, bacia ou operador)? Existem vários campos com esse nome. Sem essa informação não posso informar a coluna de hidrocarbonetos constatada.

Se preferir, diga também se quer a coluna em metros de espessura, o tipo de fluido (gás/óleo/condensado) ou a fonte (relatório da ANP, comunicado da petroleira, artigo técnico). Posso então procurar a informação ou indicar onde encontrá‑la.",input\georegis\dataset.json,
1471,"Quais códigos foram utilizados para os reservatórios da porção superior, média e inferior da acumulação no Campo de Tubarão?","B1, B2 e B3","Não tenho acesso a documentos externos, por isso não sei quais códigos específicos foram usados nesse caso. Pode dizer de qual fonte/sistema você está falando (por exemplo: relatório da operadora, planilha de reservatórios, base de poços, SIG) ou colar aqui a tabela/trecho onde aparecem os códigos? Com isso eu extraio e informo exatamente os códigos para a porção superior, média e inferior.",input\georegis\dataset.json,
1472,Quem descobriu a acumulação de hidrocarbonetos do Campo de Tubarão?,PETROBRÁS,O Campo de Tubarão foi descoberto pela Petrobras.,input\georegis\dataset.json,
1473,Em que profundidade foi identificada a seqüência carbonática Guarujá Inferior?,-4 540 m,"Depende do poço e da bacia. A profundidade da sequência carbonática Guarujá Inferior varia conforme a localização e o referencial (md, tvd, msd). Informe a bacia ou o nome do poço (e o referencial desejado) que eu busco/forneço a profundidade específica.",input\georegis\dataset.json,
1474,Qual é a extensão da coluna de hidrocarbonetos encontrada no Campo de Tubarão?,255 m,"Preciso de mais detalhes para responder com precisão. Por ""Campo de Tubarão"" você se refere a qual local/poço (bacia, concessão, nome do poço)? E por ""extensão da coluna de hidrocarbonetos"" quer dizer a espessura vertical (metros) ou a extensão areal (km²)? Informe esses dados ou forneça a referência que você está usando.",input\georegis\dataset.json,
1475,Quais são os valores preditivos de porosidade para as rochas-reservatório do Campo de Tubarão?,em torno de 7%,"Não tenho acesso a dados específicos do Campo de Tubarão, então não posso fornecer valores preditivos exatos para as suas rochas‑reservatório. Posso, porém, dizer diretamente o que normalmente se usa e quais faixas típicas esperar, além de como obter uma predição confiável:

Valores típicos (faixas gerais por litologia)
- Arenitos reservoir comuns: ~10–25% porosidade total; arenitos bem cementados 5–12%; arenitos pouco compactados/turbidíticos podem chegar 20–30%.  
- Carbonatos (limestones/framestones): muito variáveis, ~3–20% (porosidade intergranular baixa; vuggy/fractured podem exceder 20%).  
- Argilas/folhelhos: porosidade total alta em medidas de laboratório, mas porosidade efetiva/reservoir geralmente <5–10%.  
- Concretos ou calcários dolomíticos alterados: 10–25% se altamente dolomitizados/fraturados.

Como predizer com precisão (passos práticos)
1. Reunir dados: porosidade de núcleo (laboratório), permeabilidade, logs de poço (density, sonic, neutron, NMR), cortes de testemunho, imagens de poço, litologia e profundidade.  
2. Calibrar logs com núcleo: ajustar curvas de porosidade (density, neutron, sonic) com medidas de laboratório para obter equações de interpretação.  
3. Usar NMR para distinguir porosidade efetiva/irreversível e estimar distribuição de tamanhos de poros.  
4. Incorporar modelo de facies/diagenético (diaclasamento, cimentação, compactação, dolomitização) para variar porosidade espacialmente.  
5. Construir modelo geoestatístico/estadístico (krigagem, simuladores estocásticos) para prever porosidade entre poços e quantificar incerteza.  
6. Validar com poços adicionais e atualizar.

Regra prática de incerteza
- Sem núcleo e sem NMR, incerteza típica ±3–8 por cento absoluta.  
- Com núcleo calibrado e NMR, incerteza pode cair para ±1–3% absoluta.

Se quiser, posso:
- Ajudar a estimar porosidade preditiva se você fornecer logs, medidas de núcleo e litologia; ou  
- Montar um fluxo de trabalho detalhado para a predição no seu caso.

Quer enviar dados (ex.: logs density/neutron/sonic, resultados de núcleo, litologia) para eu estimar valores preditivos mais precisos?",input\georegis\dataset.json,
