question_id,question,expected_answer,answer,source_file,error
1442,Como são os sedimentos da Fm. Rio Doce?,"mal selecionados, pouco lamosos e extremamente litificados, com os grãos cimentados por sílica criptocristalina","Os depósitos da Formação Rio Doce são dominados por:

• Arenitos médios a finos, bem a moderadamente selecionados, quartzo‐ricos, de coloração amarelada a avermelhada.  
• Intercalações subordinadas de siltitos e argilitos vermelhos a acastanhados.  
• Lentes ou níveis basais de conglomerados com clastos de quartzo e, localmente, fragmentos de rocha metamórfica.  
• Estruturas sedimentares frequentes: estratificação cruzada em escala métrica, laminação paralela, marcas de onda e canais erosivos, além de bioturbação pontual.  

Conjunto deposicional: sistema fluvial predominantemente trançado a entrelaçado, com pulsos de inundação em planície de inundação e eventuais influências deltaico-lacustres.",input\georegis\dataset.json,
1443,Qual é a direção das rochas piroclásticas ácidas mencionadas por Raposo et al.?,NE-SW,"Segundo Raposo et al., essas rochas piroclásticas ácidas apresentam direção NE–SW (nordeste-sudoeste).",input\georegis\dataset.json,
1444,Quem foi o responsável pela descoberta do campo de Tubarão?,"detentor do direito de exploração sob regime de contrato de risco, que perfurou apenas um poço e a considerou não atrativa, permitiu que no início de 1988 a PETROBRÁS descobrisse, com a perfuração do pioneiro 1-PRS-4, a acumulação de hidrocarbonetos do Campo de Tubarão. As","O campo de Tubarão foi descoberto pela OGX (atual Dommo Energia), empresa do grupo EBX de Eike Batista, em 2010.",input\georegis\dataset.json,
1445,Qual é a coluna de hidrocarbonetos constatada?,"255 m,",Foi constatada uma coluna de hidrocarbonetos de aproximadamente 470 metros.,input\georegis\dataset.json,
1446,O que foi adotado para identificar a constância dos reservatórios?,a subdivisão em zonas produtoras diferenciadas,Utilizou-se o coeficiente de variação (CV) das séries históricas de armazenamento; valores baixos de CV indicam maior constância dos reservatórios.,input\georegis\dataset.json,
1447,Qual é a coluna de hidrocarbonetos constatada?,255 m,Não é possível determinar a coluna de hidrocarbonetos com as informações fornecidas.,input\georegis\dataset.json,
1449,Qual é o tamanho da coluna de hidrocarbonetos constatada?,255 m,Não há dados suficientes para determinar o tamanho da coluna de hidrocarbonetos; seria preciso que você informasse o valor obtido na medição ou a fonte que o descreve.,input\georegis\dataset.json,
1450,Qual é o caráter dos marcos elétricos?,caráter cronoestratigráfico,Eles são de caráter permanente.,input\georegis\dataset.json,
1451,Qual foi o valor preditivo de porosidade previsto?,7%,"Não foi fornecido nenhum valor preditivo de porosidade, portanto não é possível informar.",input\georegis\dataset.json,
1452,Quantos poços a PETROBRÁS perfurou sob contrato de contrato de risco?,um,Nenhum. A PETROBRÁS nunca perfurou poços sob o regime de contrato de risco.,input\georegis\dataset.json,
1453,Quem propôs a subdivisão em zonas produtoras diferenciadas?,Andrade e Saito,Foi proposta por Johann Heinrich von Thünen.,input\georegis\dataset.json,
1454,O que a PETROBRÁS descobriu com o poço pioneiro 1 - PRS - 4?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Esse poço pioneiro revelou a presença de xisto betuminoso (folhelho pirobetuminoso) na Formação Irati, na Bacia do Paraná, dando origem ao aproveitamento do “xisto” em São Mateus do Sul (PR).",input\georegis\dataset.json,
1456,Onde as rochas do reservatório de Tubarão se encontram?,Guarujá Inferior,"As rochas do reservatório de Tubarão ocorrem na Bacia do Paraná, aflorando sobretudo no Sul do Brasil (Rio Grande do Sul, Santa Catarina e parte do Paraná) e estendendo-se também ao Paraguai e ao Uruguai.",input\georegis\dataset.json,
1457,O que os marcos elétricos têm?,caráter cronoestratigráfico,Eles têm dois polos — um positivo e outro negativo — que geram o campo elétrico e permitem a circulação de corrente.,input\georegis\dataset.json,
1458,Qual foi o valor preditivo de porosidade?,7%,Esse valor não foi informado.,input\georegis\dataset.json,
1459,Quantos poços a PETROBRÁS perfurava sob regime de contrato de risco?,um,A PETROBRÁS perfurou 77 poços sob o regime de contrato de risco.,input\georegis\dataset.json,
1462,O que a PETROBRÁS descobriu com o primeiro poço?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Ela encontrou petróleo no Recôncavo Baiano, no campo de Lobato, ao perfurar o seu primeiro poço.",input\georegis\dataset.json,
1464,O que a continuidade do processo de exploração permitiu identificar a constância?,reservatórios,"Ele possibilitou reconhecer a constância dos ventos e correntes marítimas (especialmente os ventos alísios e as correntes oceânicas), fundamentais para a navegação.",input\georegis\dataset.json,
1465,Quantos poços foram perfurados na acumulação de hidrocarbonetos do Campo de Tubarão?,um,Foram perfurados nove poços.,input\georegis\dataset.json,
1466,Quantos poços a PETROBRÁS perfurava no início de 1988?,um,"No início de 1988, a PETROBRÁS perfurava 57 poços.",input\georegis\dataset.json,
1467,Quem descobriu a acumulação de hidrocarbonetos do Campo de Tubarão?,a PETROBRÁS,"A acumulação de hidrocarbonetos do Campo de Tubarão foi descoberta pela Petrobras, por meio do poço exploratório 1-RJS-9 perfurado em 1974.",input\georegis\dataset.json,
1468,A que profundidade foram identificadas as rochas-reservatório do Campo de Tubarão?,a partir de -4 540 m,As rochas-reservatório do Campo de Tubarão foram identificadas a aproximadamente 2 800 m de profundidade.,input\georegis\dataset.json,
1469,Qual foi a coluna de hidrocarbonetos constatada no Campo de Tubarão?,255 m,No Campo de Tubarão constatou-se uma coluna de hidrocarbonetos de aproximadamente 110 metros.,input\georegis\dataset.json,
1471,"Quais códigos foram utilizados para os reservatórios da porção superior, média e inferior da acumulação no Campo de Tubarão?","B1, B2 e B3","Porção superior: TB-A  
Porção média: TB-B  
Porção inferior: TB-C",input\georegis\dataset.json,
1472,Quem descobriu a acumulação de hidrocarbonetos do Campo de Tubarão?,PETROBRÁS,A descoberta da acumulação de hidrocarbonetos do Campo de Tubarão foi feita pela Petrobras.,input\georegis\dataset.json,
1473,Em que profundidade foi identificada a seqüência carbonática Guarujá Inferior?,-4 540 m,Em torno de 5 000 m de profundidade.,input\georegis\dataset.json,
1474,Qual é a extensão da coluna de hidrocarbonetos encontrada no Campo de Tubarão?,255 m,A coluna de hidrocarbonetos do Campo de Tubarão tem cerca de 110 metros de espessura.,input\georegis\dataset.json,
1475,Quais são os valores preditivos de porosidade para as rochas-reservatório do Campo de Tubarão?,em torno de 7%,"Para o Campo de Tubarão, os modelos preditivos de porosidade para as rochas-reservatório indicam:

• Faixa esperada: 18 % – 32 %  
• Valor médio: ~24 %  
• Moda (valor mais frequente): ~26 %

Esses números correspondem à porosidade efetiva estimada para os arenitos turbidíticos que compõem o principal reservatório do campo.",input\georegis\dataset.json,
1476,Como os reservatórios do Campo de Tubarão foram subdivididos?,"Utilizaram-se os códigos B1, B2 e B3,","Eles foram divididos em quatro intervalos principais de arenitos, designados TUC-1, TUC-2, TUC-3 e TUC-4.",input\georegis\dataset.json,
1477,Qual é o termo usado para descrever a geologia das seqüências fanerozóicas ocorrentes dentro das fronteiras da Bacia do São Francisco?,Bacia Sanfranciscana,Chama-se de “cobertura fanerozóica” (ou “cobertura sedimentar fanerozóica”) da Bacia do São Francisco.,input\georegis\dataset.json,
1478,Qual grupo é o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas?,Grupo Santa Fé,O Grupo Serra Grande.,input\georegis\dataset.json,
1479,Quantas unidades cretácicas formam chapadas e tabuleiros na Bacia do São Francisco?,Três,"Duas: os grupos/ formações Areado e Urucuia, ambos de idade cretácica, que afloram sob a forma de chapadas e tabuleiros na Bacia do São Francisco.",input\georegis\dataset.json,
1480,Que grupo foi quebrado durante a sedimentação do Grupo Areado?,Supercontinente Gondwana,O Grupo Bambuí.,input\georegis\dataset.json,
1481,Que estudo foi realizado em Sgarbi et al.?,A geologia das seqüências fanerozóicas ocorrentes dentro dos limites da Bacia do São Francisco,Foi um estudo transversal (de corte transversal).,input\georegis\dataset.json,
1482,Qual é o termo usado para descrever o registro geológico fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,Ele é denominado “cobertura fanerozóica” da Bacia do São Francisco.,input\georegis\dataset.json,
1483,Qual grupo é o único remanescente erosional paleozóico que possui coberturas intracratônicas mais amplas?,Grupo Santa Fé,Trata-se do Grupo Una.,input\georegis\dataset.json,
1485,Qual é a única seqüência erosional paleozóica que existe em toda a bacia?,O Grupo Santa Fé,"É a sequência glaciogênica do Grupo Itararé, do Carbonífero-Permiano.",input\georegis\dataset.json,
1486,Qual grupo é o único remanescente erosional paleozóico que possui coberturas intracratônicas mais amplas?,O Grupo Santa Fé,Grupo Itararé.,input\georegis\dataset.json,
1487,Qual é o nome da seqüência fanerozóica da Bacia do São Francisco?,Bacia Sanfranciscana,Ela é denominada Sequência (ou Supersequência) Sanfranciscana.,input\georegis\dataset.json,
1488,Quem escreveu a geologia das seqüências fanerozóicas?,Sgarbi et al.,Foi o geólogo norte-americano Laurence L. Sloss.,input\georegis\dataset.json,
1489,Que tipo de ambiente tectônico prevalecia durante a sedimentação do Grupo Areado?,distensional,"Predominava um regime tectônico distensivo de rifte continental intracratônico, com subsidência controlada por falhas normais e desenvolvimento de meia-grábenes que abrigaram sistemas fluvio-lacustres.",input\georegis\dataset.json,
1491,Qual é o único remanescente paleozóico de coberturas intracratônicas mais amplas?,O Grupo Santa Fé,É a Bacia do Parnaíba (também chamada Bacia do Maranhão-Piauí).,input\georegis\dataset.json,
1492,Qual grupo começa com extrusão de rochas vulcânicas e subvulcânicas kamafugíticas datadas em torno de 90 a 80 Ma?,Grupo Mata da Corda,"Trata-se do Grupo I da Província Alcalina do Alto Paranaíba (PAAP), caracterizado pela extrusão de rochas vulcânicas e subvulcânicas kamafugíticas datadas de ~90–80 Ma.",input\georegis\dataset.json,
1493,Qual é o termo para o registro sedimentar fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,Esse registro fanerozóico é denominado Sequência Sanfranciscana.,input\georegis\dataset.json,
1494,Quem revisou a geologia das seqüências fanerozóicas da Bacia do São Francisco?,Sgarbi et al.,A revisão foi realizada por J.E.G. Campos e M.A. Dardenne.,input\georegis\dataset.json,
1495,Qual foi o ambiente tectônico prevalente durante a sedimentação do Grupo Areado?,distensional,"A sedimentação do Grupo Areado ocorreu num ambiente de rifte continental, controlado por tectônica extensional intracratônica (fase sin-rifte inicial da Bacia Sanfranciscana).",input\georegis\dataset.json,
1496,Qual grupo iniciou - se com extrusão de rochas vulcânicas e subvulcânicas kamafugíticas datadas em torno de 90 - 80 Ma?,O Grupo Mata da Corda,Grupo Mata da Corda.,input\georegis\dataset.json,
1497,Qual é o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas que eventualmente existiu na Bacia do São Francisco?,O Grupo Santa Fé,"O remanescente é o Grupo Una (aflorante na Chapada Diamantina, BA).",input\georegis\dataset.json,
1498,Qual grupo iniciou - se com extrusão de rochas vulcânicas e subvulcânicas kamafugíticas datadas em torno de 90 - 80 Ma?,Grupo Mata da Corda,Grupo Mata da Corda.,input\georegis\dataset.json,
1499,Quais autores utilizam o termo Bacia Sanfranciscana para o registro sedimentar/vulcânico fanerozóico da Bacia do São Francisco?,Sgarbi et al.,"Alguns dos autores brasileiros que, em seus trabalhos, preferem empregar a denominação “Bacia Sanfranciscana” (ou “Bacia do Sanfranciscana”) para o conjunto de depósitos sedimentares e vulcânicos fanerozóicos que recobrem o cráton do São Francisco são:

• F. F. M. de Almeida – clássicos sobre a evolução do cráton do São Francisco e sua cobertura fanerozóica (ex.: 1977, 1981).  
• Djalma Guimarães – pioneiro no uso do termo em boletins do DNPM nos anos 1930-1940.  
• Adilson Saadi – estudos de neotectônica e geomorfologia regional (1991, 1997).  
• Jésus E. G. Campos & Marcelo A. Dardenne – revisões tectono-estratigráficas da região (1997).  
• Mário A. Martins-Neto – trabalhos estratigráficos sobre os grupos Areado, Abaeté e Mata da Corda (1990-2000).  
• Rui P. Azevedo & Eric J. Milani – sínteses sobre bacias sedimentares brasileiras (1995, 1997).  
• Myrian H. Coimbra – mapas estratigráficos e levantamentos da cobertura fanerozóica (2000).  
• Mozart C. Medeiros e colaboradores – pesquisas sobre o volcanismo cretáceo da Sanfranciscana (2005, 2010).  
• Marcus M. Carneiro & Ulysses F. Alkmim – estudos da arquitetura deposicional e história tectônica (2004, 2013).  
• Carolina Dussin, Isabel P. Leite e coautores – investigações sedimentológicas do Grupo Urucuia (2014).

Esses e outros autores utilizam “Bacia Sanfranciscana” para diferenciar o pacote fanerozóico da “Bacia do São Francisco” em oposição à coberturaneoproterozóica (Grupo Bambuí).",input\georegis\dataset.json,
1500,O que o Grupo Santa Fé representa na geologia da Bacia do São Francisco?,o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas,"O Grupo Santa Fé é a porção mais antiga do registro sedimentar da Bacia do São Francisco; ele marca a fase inicial de instalação da bacia sobre o embasamento do Cráton do São Francisco, registrando os primeiros depósitos siliciclásticos (conglomerados, arenitos e pelitos) gerados em ambientes predominantemente continentais a transicionais para marinhos rasos.",input\georegis\dataset.json,
1501,Qual a natureza das três unidades cretácicas que formam chapadas e tabuleiros na Bacia do São Francisco?,de natureza continental,"São três grupos estratigráficos cretácicos:

1. Grupo Areado – sedimentos siliciclásticos continentais: arenitos fluviais, conglomerados e folhelhos/argilitos lacustres.
2. Grupo Mata da Corda – rochas vulcânicas básicas a intermediárias: derrames de basaltos/andesitos e material piroclástico.
3. Grupo Urucuia – arenitos quartzosos muito pouco cementados, de origem fluvial-eólica, com raras intercalações areno-argilosas.

Essas unidades, pela disposição sub-horizontal e pela resistência diferencial dos arenitos e basaltos, originam as chapadas e tabuleiros que caracterizam a morfologia da Bacia do São Francisco.",input\georegis\dataset.json,
1502,Qual o ambiente tectônico prevalente durante a sedimentação do Grupo Areado na Bacia do São Francisco?,distensional,"O Grupo Areado se acumulou em um contexto de subsidência térmica pós-rifte, típico de uma bacia sag intracratônica (tectonicamente estável, com deformação mínima e afundamento amplo e suave do embasamento).",input\georegis\dataset.json,
1504,Quais autores revisaram a geologia das seqüências fanerozóicas da Bacia do São Francisco de maneira abrangente?,Sgarbi et al.,"Os trabalhos de síntese mais citados sobre as seqüências fanerozóicas da Bacia do São Francisco são os de:

• José Eustáquio G. Campos e Mário A. Dardenne (revisões publicadas a partir de 1997, com atualizações em 2000/2001);  
• Roberto J. Milani e Ailton M. de Araújo-Júnior (revisão de 2003).

Esses autores são reconhecidos por tratar o conjunto das unidades fanerozóicas da bacia de forma abrangente.",input\georegis\dataset.json,
1505,O que é o Grupo Santa Fé?,o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas,"Grupo Santa Fé é um conglomerado empresarial brasileiro dedicado principalmente ao agronegócio. O grupo produz soja, milho, sorgo e algodão, trabalha com pecuária de corte, desenvolve sementes certificadas, mantém estruturas próprias de armazenagem e presta serviços de logística e de beneficiamento de grãos. Com fazendas espalhadas por estados como Goiás, Bahia, Mato Grosso e Tocantins, a companhia investe em tecnologia agrícola de precisão, integração lavoura-pecuária e projetos de bioenergia, além de adotar práticas de sustentabilidade certificadas.",input\georegis\dataset.json,
1506,O que os diamictitos/tilitos/fácies tilóides e folhelhos com dropstones basais do Grupo Santa Fé apontam?,para uma unidade crono-correlata aos sedimentos permocarboníferos glaciais do Grupo Itararé da Bacia do Paraná,"Eles registram deposição claramente ligada a condições glaciais: os diamictitos/tilitos (fácies tilóide) são sedimentos lançados e retrabalhados por geleiras, e os folhelhos com dropstones indicam gelo flutuante que liberou clastos à medida que derretia. Portanto, esses níveis basais do Grupo Santa Fé apontam para a ocorrência de um episódio de glaciação (glacio-continental a glacio-marinho) na área durante a sua sedimentação.",input\georegis\dataset.json,
1508,Em que ambiente tectônico ocorreu a sedimentação do Grupo Areado?,"distensional, provável reflexo intracontinental do quebramento do Supercontinente Gondwana","A deposição do Grupo Areado ocorreu num ambiente tectônico de rifte continental intracratônico (fase sin-rifte da Bacia Sanfranciscana, no início do Cretáceo).",input\georegis\dataset.json,
1510,Que documento alterou o direito de propriedade dos recursos minerais do Brasil?,a Constituição de 1891,A Constituição Federal de 1934.,input\georegis\dataset.json,
1511,Quem criou o primeiro órgão brasileiro dedicado à Geologia?,Afonso Augusto Penna,"Foi criado pelo presidente Afonso Pena, em 1907, com a instituição do Serviço Geológico e Mineralógico do Brasil.",input\georegis\dataset.json,
1512,Onde foi perfurado o primeiro poço de petróleo?,"Marechal Mallet, no Paraná,","O primeiro poço de petróleo considerado moderno foi perfurado em 1859 por Edwin L. Drake em Titusville, no estado da Pensilvânia, Estados Unidos.",input\georegis\dataset.json,
1514,Qual foi o código de 1934 que revogou o direito de propriedade mineral do solo?,"o Código de Minas de 1934,","O Código de Minas de 1934, estabelecido pelo Decreto nº 24.642 de 10 de julho de 1934.",input\georegis\dataset.json,
1516,Onde foi perfurado o primeiro poço de petróleo?,"Marechal Mallet, no Paraná","O primeiro poço de petróleo considerado “moderno” foi perfurado em 1859, em Titusville, no estado da Pensilvânia, Estados Unidos, pelo engenheiro Edwin L. Drake.",input\georegis\dataset.json,
1518,Qual foi o primeiro órgão brasileiro dedicado à geologia?,Serviço Geológico e Mi-neralógico do Brasil,"Foi a Comissão Geológica do Império, criada em 1875.",input\georegis\dataset.json,
1520,"Quem foi o ministro da Indústria, Viação e Obras Públicas?",Miguel Calmon du Pin e Almeida,"O engenheiro catarinense Lauro Müller, que chefiou a pasta de 1902 a 1906 no governo do presidente Rodrigues Alves.",input\georegis\dataset.json,
1521,Que documento alterou a propriedade dos recursos minerais do Brasil?,a Constituição de 1891,"A Constituição Federal de 1934, que declarou as jazidas e demais recursos minerais propriedade da União.",input\georegis\dataset.json,
1522,Quando os empresários privados mantiveram a concessão de minérios e petróleo?,em 1889,"No Brasil, os empresários privados puderam preservar as concessões para explorar minérios e também petróleo a partir da Constituição de 1934 (que declarou os recursos do subsolo bens da União, mas permitiu a exploração por particulares mediante concessão) e continuaram nesse regime até 1953. Nesse ano, a Lei n.º 2.004, ao criar a Petrobras, instituiu o monopólio estatal do petróleo e extinguiu as concessões privadas nesse setor (os demais minérios continuaram sujeitos a concessões privadas).",input\georegis\dataset.json,
1523,Em que ano foi promulgada a Constituição?,1891,1988.,input\georegis\dataset.json,
1524,Em substituição a que regime o governo Vargas substituiu?,monárquico,"O governo Vargas substituiu a República Velha (ou Primeira República), regime oligárquico dominado pelas oligarquias cafeeiras de São Paulo e Minas Gerais.",input\georegis\dataset.json,
1526,Em que ano o regime monárquico foi substituído pelo regime de concessões?,1889,Em 1889.,input\georegis\dataset.json,
1528,O que alterou o direito de propriedade dos recursos minerais do Brasil?,a Constituição de 1891,"A mudança ocorreu com a Constituição Federal de 1934, que transferiu a titularidade dos recursos minerais do proprietário do solo para a União, regime mantido nas Constituições posteriores (1946, 1967/69 e 1988).",input\georegis\dataset.json,
1529,Quando foi promulgada a Constituição do Brasil?,1891,A atual Constituição do Brasil foi promulgada em 5 de outubro de 1988.,input\georegis\dataset.json,
1530,Em que ano foi criado o Serviço Geológico e Mineralógico do Brasil?,Em 10 de janeiro de 1907,Foi criado em 1907.,input\georegis\dataset.json,
1531,Quem foi o presidente que criou o Serviço Geológico e Mineralógico do Brasil?,Afonso Augusto Penna,Foi o presidente Afonso Pena.,input\georegis\dataset.json,
1532,Quem foi o ministro responsável pela sugestão de criação do Serviço Geológico e Mineralógico do Brasil?,engenheiro Miguel Calmon du Pin e Almeida,"Foi o então ministro da Agricultura, Indústria e Comércio, Miguel Calmon du Pin e Almeida.",input\georegis\dataset.json,
1533,O que o Serviço Geológico e Mineralógico do Brasil tinha como missão institucional?,pela questão do petróleo no Brasil. É,"Tinha a missão de levantar, mapear e estudar o território brasileiro do ponto de vista geológico e mineralógico, inventariando suas riquezas minerais e produzindo informações técnicas para orientar o aproveitamento e o desenvolvimento da mineração no país.",input\georegis\dataset.json,
1534,Onde foi feita a primeira perfuração de um poço para exploração petrolífera pelo Estado brasileiro?,"em Marechal Mallet, no Paraná","No bairro do Lobato, em Salvador, no estado da Bahia.",input\georegis\dataset.json,
1536,Quem foi o presidente que criou o primeiro órgão brasileiro dedicado à Geologia?,Afonso Augusto Penna,"Foi o presidente Afonso Pena, que em 1907 instituiu o Serviço Geológico e Mineralógico do Brasil, considerado o primeiro órgão brasileiro dedicado à Geologia.",input\georegis\dataset.json,
1537,Em que ano o Estado brasileiro investiu pela primeira vez na exploração petrolífera?,1919 e 1920,1938,input\georegis\dataset.json,
1538,Quem foi o geólogo que utilizou referências à deriva continental como argumentos?,Euzébio de Oliveira,O geólogo foi Arthur Holmes.,input\georegis\dataset.json,
1539,Qual é o nome do órgão brasileiro dedicado à Geologia criado em 1907?,Serviço Geológico e Mi-neralógico do Brasil.,Serviço Geológico e Mineralógico do Brasil (SGMB).,input\georegis\dataset.json,
1541,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a ordens.,São as sequências de quarta ordem e de quinta ordem.,input\georegis\dataset.json,
1542,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,as seções sísmicas disponíveis,"A resolução vertical dos dados sísmicos: os ciclos de 4ª e 5ª ordem têm espessuras menores que a espessura-de-sintonia da sísmica convencional, o que impede a identificação dos padrões de terminação dos refletores.",input\georegis\dataset.json,
1543,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a,As sequências de 4ª e 5ª ordem.,input\georegis\dataset.json,
1544,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?",intensa halocinese,"Essencialmente, perdiam-se as correspondências porque, de um rollover para o outro, os refletores e marcadores:

1. Saíam momentaneamente do campo de visão e voltavam numa posição ligeiramente diferente, quebrando a continuidade temporal.
2. Sofriam deslocamentos ao longo do eixo DLP que, embora pequenos em espaço real, provocavam grande variação na projeção 2-D e na iluminação, mudando brilho e contorno do reflexo.
3. Eram geometricamente idênticos; sem “assinatura” própria, o algoritmo não conseguia saber qual esfera era qual depois de reaparecer.
4. Passavam por oclusões parciais (cabos, mãos, peças) justamente no ponto de giro, gerando lacunas de dados.
5. Dependiam de uma estimativa de pose que acumulava erro; quando o conjunto reaparecia, a predição já estava fora da tolerância de correspondência.

O resultado era perda do ID dos marcadores e reinicialização do rastreamento a cada rollover, tornando o acompanhamento no sentido DLP a parte mais crítica.",input\georegis\dataset.json,
1545,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,conteúdo de resolução suficientemente alto,A limitação está na própria resolução dos dados sísmicos: as sequências de 4ª e 5ª ordem são tão finas (espessuras inferiores à resolução vertical da sísmica) que os padrões de terminação de refletores não podem ser distinguidos.,input\georegis\dataset.json,
1546,O que foi difícil de identificar?,um arcabouço estratigráfico de alta frequência,Foi difícil identificar a causa raiz do problema.,input\georegis\dataset.json,
1547,O que as seções sísmicas disponíveis não permitiram discriminar?,padrões de terminação de refletores sísmicos,As seções sísmicas disponíveis não permitiram discriminar com clareza as diferentes unidades/litologias estratigráficas presentes na área.,input\georegis\dataset.json,
1548,Em que ano Catunea - nu publicou seus estudos?,2006,Em 2006.,input\georegis\dataset.json,
1549,O que foi responsável pelo rastreamento dos refletores e marcadores de um rollover para outro?,intensa halocinese,"O rastreamento é feito por um sistema de captura de movimento óptico (conjunto de câmeras infravermelhas de alta velocidade, como os sistemas Vicon, Optitrack ou Qualisys) que identifica os refletores retrorrefletivos fixados no objeto/veículo e acompanha suas posições de um rollover ao outro.",input\georegis\dataset.json,
1550,O que foi dificultado para traçar sequências de alta frequência?,um arcabouço estratigráfico de alta frequência,"A presença de forte ruído/interferência no sinal, que mascarava as variações rápidas, tornou difícil traçar as sequências de alta frequência.",input\georegis\dataset.json,
1551,O que foi dificultado para rastrear refletores e marcadores de um rollover para outro?,arcabouço estratigráfico de alta frequência,"Ele se tornou difícil porque, a cada novo rollover, muitos refletores e marcadores mudavam de posição ou ficavam parcialmente/totalmente ocultos em relação às câmeras, o que impedia que fossem identificados e correlacionados de um levantamento para o outro.",input\georegis\dataset.json,
1552,O que as seções sísmicas disponíveis não permitem discriminar?,padrões de terminação de refletores sísmicos,"Elas não permitem discriminar com segurança as diferentes litologias/fácies (isto é, distinguir os tipos de rocha ou unidades estratigráficas detalhadas).",input\georegis\dataset.json,
1553,Quando Catunea - nu escreveu sobre a Estratigrafia Moderna?,2006,"Ele publicou seu principal trabalho sobre estratigrafia moderna em 2006, no livro “Principles of Sequence Stratigraphy”.",input\georegis\dataset.json,
1554,O que os autores modernos usaram para segui-la?,Estratigrafia,Não consigo responder porque não está claro quem é “ela”. Você pode especificar a quem ou ao quê se refere?,input\georegis\dataset.json,
1555,O que foi dificultado para traçar sequências de alta frequência?,rastreamento dos refletores e marcadores,"A principal dificuldade foi a baixa resolução/taxa de amostragem dos instrumentos, que impediu registrar com clareza e, portanto, traçar as sequências de sinais de alta frequência.",input\georegis\dataset.json,
1556,Quais são os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A?,"Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999)","Os principais preceitos adotados para construir e aplicar um arcabouço estratigráfico de alta frequência na Sequência A são:

1. Identificação de superfícies-chave  
   • Sequência limite (SB), superfície de inundação máxima (MFS) e superfície de regressão forçada (FSR).  
   • Reconhecimento de contactos abruptos, hiatos, retrabalhos ou mudanças bruscas de fácies nos testemunhos, perfis elétricos e sísmica.

2. Hierarquização de ciclos  
   • Definição de parassequências (5ª ordem) e conjuntos de parassequências (4ª ordem) dentro da sequência de 3ª ordem já mapeada.  
   • Uso de empilhamento progradacional, retrogradacional ou aggradacional para separar tratos de sistemas (LST, TST, HST, FSST).

3. Correlação de alta resolução  
   • Integração de perfis de raio gama, fotoelétrico, FMI e dados de testemunhos para amarrar as superfícies em escala de decímetro-metro.  
   • Ajuste à sísmica 3-D de alta resolução, garantindo continuidade lateral e coerência temporal.

4. Controle de tempo e calibração  
   • Aplicação de bioestratigrafia (nanofósseis, palinomorfos) ou datações radiométricas para amarrar cronoestratigrafia.  
   • Conversão para idade absoluta e cálculo de taxas de sedimentação.

5. Avaliação de acomodação versus suprimento sedimentar  
   • Construção de curvas de empilhamento (A/S ratio) para discriminar fases de criação ou redução de espaço de acomodação.  
   • Uso de espessuras isócronos (isopachs descompactados) e análise de subsidência/eustasia.

6. Validação de modelo deposicional  
   • Compatibilizar interpretação com Lei de Walther, direções de paleocorrente, fácies sísmicas e geometrias deposicionais.  
   • Ajuste iterativo com mapas de fácies, isópacos e atributos sísmicos para conferir coerência interna.

7. Integração multidisciplinar  
   • Cruzar petrofísica (porosidade, permeabilidade), geoquímica (TOC, biomarcadores) e dados de produção para testar o arcabouço como modelo de reservatório.  
   • Manter rastreabilidade de incertezas e versões do modelo.

Aplicando esses preceitos à Sequência A obtém-se um arcabouço que reflete ciclos de alta frequência (de dezenas a poucas centenas de milhares de anos), permitindo correlações finas, previsão de fácies e melhor caracterização petrofísica dos reservatórios contidos nessa sequência.",input\georegis\dataset.json,
1557,Por que a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada?,"pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese","Porque a Sequência A apresenta registros incompletos e pouco resolvidos: hiatos erosivos, forte retrabalhamento e diagenização apagaram parte dos marcadores-chave, e a densidade/qualidade dos dados (perfis de poço e sísmica) não permite rastrear com segurança os ciclos de curta duração. Esses fatores impedem a identificação e correlação das superfícies deposicionais necessárias para construir um arcabouço estratigráfico de alta frequência.",input\georegis\dataset.json,
